Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
"following the capture of hungary from nazi germany by the red army soviet military occupation ensued which ended only in  the soviets exerted significant influence on hungarian political affairs in  hungary was declared a communist peoples republic  the new communist government considered the buildings like the buda castle symbols of the former regime and during the s the palace was gutted and all the interiors were destroyed 
on  october  citizens held a large peaceful demonstration in budapest demanding democratic reform the demonstrators went to the budapest radio station and demanded to publish their demands the regime ordered troops to shoot into the crowd hungarian soldiers gave rifles to the demonstrators who were now able to capture the building this initiated the hungarian revolution of  the demonstrators demanded to appoint imre nagy to be prime minister of hungary to their surprise the central committee of the hungarian working peoples party did so that same evening this uprising was an anti soviet revolt that lasted from  october until  november after nagy had declared that hungary was to leave the warsaw pact and become neutral soviet tanks and troops entered the country to crush the revolt fighting continued until mid november leaving more than  dead a monument was erected at the fiftieth anniversary of the revolt in  at the edge of the city park its shape is a wedge with a  angle degree made in rusted iron that gradually becomes shiny ending in an intersection to symbolize hungarian forces that temporarily eradicated the communist leadership
",following capture hungary nazi germany red army soviet military occupation ensued ended soviets exerted significant influence hungarian political affairs hungary declared communist peoples republic new communist government considered buildings like buda castle symbols regime palace gutted interiors destroyed october citizens held large peaceful demonstration budapest demanding democratic reform demonstrators went budapest radio station demanded publish demands regime ordered troops shoot crowd hungarian soldiers gave rifles demonstrators able capture building initiated hungarian revolution demonstrators demanded appoint imre nagy prime minister hungary surprise central committee hungarian working peoples party evening uprising anti soviet revolt lasted october november nagy declared hungary leave warsaw pact neutral soviet tanks troops entered country crush revolt fighting continued mid november leaving dead monument erected fiftieth anniversary revolt edge city park shape wedge angle degree rusted iron gradually shiny ending intersection symbolize hungarian forces temporarily eradicated communist leadership,7.08,"following,capture,hungary,nazi,germany,red,army,soviet,military,occupation,ensued,ended,soviets,exerted,significant,influence,hungarian,political,affairs,hungary,declared,communist,peoples,republic,new,communist,government,considered,buildings,like,buda,castle,symbols,regime,palace,gutted,interiors,destroyed,october,citizens,held,large,peaceful,demonstration,budapest,demanding,democratic,reform,demonstrators,went,budapest,radio,station,demanded,publish,demands,regime,ordered,troops,shoot,crowd,hungarian,soldiers,gave,rifles,demonstrators,able,capture,building,initiated,hungarian,revolution,demonstrators,demanded,appoint,imre,nagy,prime,minister,hungary,surprise,central,committee,hungarian,working,peoples,party,evening,uprising,anti,soviet,revolt,lasted,october,november,nagy,declared,hungary,leave,warsaw,pact,neutral,soviet,tanks,troops,entered,country,crush,revolt,fighting,continued,mid,november,leaving,dead,monument,erected,fiftieth,anniversary,revolt,edge,city,park,shape,wedge,angle,degree,rusted,iron,gradually,shiny,ending,intersection,symbolize,hungarian,forces,temporarily,eradicated,communist,leadership",0.00,budapest
"from the s to the late s hungary was often satirically referred to as the happiest barrack within the eastern bloc and much of the wartime damage to the city was finally repaired work on erzsbet bridge the last to be rebuilt was finished in  in the early s budapest metros eastwest m line was first opened followed by the m line in  in  buda castle and the banks of the danube were included in the unesco list of world heritage sites andrssy avenue  was added to the unesco list in  in the s the citys population reached  million in recent times a significant decrease in population occurred mainly due to a massive movement to the neighbouring agglomeration in pest county that is suburbanisation
",late hungary satirically referred happiest barrack eastern bloc wartime damage city finally repaired work erzsbet bridge rebuilt finished early budapest metros eastwest line opened followed line buda castle banks danube included unesco list world heritage sites andrssy avenue added unesco list citys population reached million recent times significant decrease population occurred mainly massive movement neighbouring agglomeration pest county suburbanisation,9.31,"late,hungary,satirically,referred,happiest,barrack,eastern,bloc,wartime,damage,city,finally,repaired,work,erzsbet,bridge,rebuilt,finished,early,budapest,metros,eastwest,line,opened,followed,line,buda,castle,banks,danube,included,unesco,list,world,heritage,sites,andrssy,avenue,added,unesco,list,citys,population,reached,million,recent,times,significant,decrease,population,occurred,mainly,massive,movement,neighbouring,agglomeration,pest,county,suburbanisation",0.00,budapest
"in the last decades of the th century the political changes of   concealed changes in civil society and along the streets of budapest the monuments of the dictatorship were removed from public places into memento park in the first  years of the new democracy the development of the city was managed by its mayor gbor demszky
",decades th century political changes concealed changes civil society streets budapest monuments dictatorship removed public places memento park years new democracy development city managed mayor gbor demszky,8.92,"decades,th,century,political,changes,concealed,changes,civil,society,streets,budapest,monuments,dictatorship,removed,public,places,memento,park,years,new,democracy,development,city,managed,mayor,gbor,demszky",0.00,budapest
"budapest strategically placed at the centre of the carpathian basin lies on an ancient route linking the hills of transdanubia with the great plain  by road it is  kilometres  south east of vienna  kilometres  south of warsaw  kilometres  south west of moscow  kilometres  north of athens  kilometres  north east of milan and  kilometres  south east of prague
",budapest strategically placed centre carpathian basin lies ancient route linking hills transdanubia great plain road kilometres south east vienna kilometres south warsaw kilometres south west moscow kilometres north athens kilometres north east milan kilometres south east prague,5.56,"budapest,strategically,placed,centre,carpathian,basin,lies,ancient,route,linking,hills,transdanubia,great,plain,road,kilometres,south,east,vienna,kilometres,south,warsaw,kilometres,south,west,moscow,kilometres,north,athens,kilometres,north,east,milan,kilometres,south,east,prague",0.00,budapest
"the  square kilometres  area of budapest lies in central hungary surrounded by settlements of the agglomeration in pest county the capital extends  and  km  in the northsouth eastwest direction respectively the danube enters the city from the north later it encircles two islands buda island and margaret island the third island csepel island is the largest of the budapest danube islands however only its northernmost tip is within city limits the river that separates the two parts of the city is  m  wide at its narrowest point in budapest pest lies on the flat terrain of the great plain while buda is rather hilly
",square kilometres area budapest lies central hungary surrounded settlements agglomeration pest county capital extends km northsouth eastwest direction respectively danube enters city north later encircles islands buda island margaret island island csepel island largest budapest danube islands northernmost tip city limits river separates parts city wide narrowest point budapest pest lies flat terrain great plain buda hilly,7.59,"square,kilometres,area,budapest,lies,central,hungary,surrounded,settlements,agglomeration,pest,county,capital,extends,km,northsouth,eastwest,direction,respectively,danube,enters,city,north,later,encircles,islands,buda,island,margaret,island,island,csepel,island,largest,budapest,danube,islands,northernmost,tip,city,limits,river,separates,parts,city,wide,narrowest,point,budapest,pest,lies,flat,terrain,great,plain,buda,hilly",0.00,budapest
"the buda hills consist mainly of limestone and dolomite the water created speleothems the most famous ones being the plvlgyi cave  and the szemlhegyi cave  the hills were formed in the triassic period the highest point of the hills and of budapest is jnos hill at  metres  above sea level the lowest point is the line of the danube which is  metres  above sea level  budapest is also rich in green areas of the  square kilometres  occupied by the city  square kilometres  is green area park and forest the forests of buda hills are environmentally protected
",buda hills consist mainly limestone dolomite water created speleothems famous ones plvlgyi cave szemlhegyi cave hills formed triassic period highest point hills budapest jnos hill metres sea level lowest point line danube metres sea level budapest rich green areas square kilometres occupied city square kilometres green area park forest forests buda hills environmentally protected,7.53,"buda,hills,consist,mainly,limestone,dolomite,water,created,speleothems,famous,ones,plvlgyi,cave,szemlhegyi,cave,hills,formed,triassic,period,highest,point,hills,budapest,jnos,hill,metres,sea,level,lowest,point,line,danube,metres,sea,level,budapest,rich,green,areas,square,kilometres,occupied,city,square,kilometres,green,area,park,forest,forests,buda,hills,environmentally,protected",0.00,budapest
"the citys importance in terms of traffic is very central because many major european roads and european railway lines lead to budapest the danube was and is still an important water way and this region in the centre of the carpathian basin lies at the cross roads of trade routes
budapest is one of only three capital cities in the world which has thermal springs  some  springs produce  million litres  of thermal water a day with temperatures ranging up to  celsius some of these waters have been claimed to have medicinal effects due to their high mineral contents
",citys importance terms traffic central major european roads european railway lines lead budapest danube important water way region centre carpathian basin lies cross roads trade routesbudapest capital cities world thermal springs springs produce million litres thermal water day temperatures ranging celsius waters claimed medicinal effects high mineral contents,8.63,"citys,importance,terms,traffic,central,major,european,roads,european,railway,lines,lead,budapest,danube,important,water,way,region,centre,carpathian,basin,lies,cross,roads,trade,routesbudapest,capital,cities,world,thermal,springs,springs,produce,million,litres,thermal,water,day,temperatures,ranging,celsius,waters,claimed,medicinal,effects,high,mineral,contents",0.00,budapest
"budapest has a humid subtropical climate when the  c isotherm is used and warm summers  according to the  climatological norm winter  can be cold and the city receives little sunshine snowfall is fairly frequent in most years and nighttime temperatures of  c  are not uncommon between mid december and mid february the spring months  see variable conditions with a rapid increase in the average temperature the weather in late march and in april is often very agreeable during the day and fresh at night budapests long summer  lasting from may until mid september  is warm or very warm sudden heavy showers also occur particularly in may and june the autumn in budapest  is characterised by little rain and long sunny days with moderate temperatures temperatures often turn abruptly colder in late october or early november
",budapest humid subtropical climate c isotherm warm summers according climatological norm winter cold city receives little sunshine snowfall fairly frequent years nighttime temperatures c uncommon mid december mid february spring months variable conditions rapid increase average temperature weather late march april agreeable day fresh night budapests long summer lasting mid september warm warm sudden heavy showers occur particularly june autumn budapest characterised little rain long sunny days moderate temperatures temperatures turn abruptly colder late october early november,7.04,"budapest,humid,subtropical,climate,c,isotherm,warm,summers,according,climatological,norm,winter,cold,city,receives,little,sunshine,snowfall,fairly,frequent,years,nighttime,temperatures,c,uncommon,mid,december,mid,february,spring,months,variable,conditions,rapid,increase,average,temperature,weather,late,march,april,agreeable,day,fresh,night,budapests,long,summer,lasting,mid,september,warm,warm,sudden,heavy,showers,occur,particularly,june,autumn,budapest,characterised,little,rain,long,sunny,days,moderate,temperatures,temperatures,turn,abruptly,colder,late,october,early,november",0.00,budapest
"mean annual precipitation in budapest is around  inches  on average there are  days with precipitation and  hours of sunshine  each year from march to october average sunshine totals are roughly equal to those seen in northern italy 
",mean annual precipitation budapest inches average days precipitation hours sunshine year march october average sunshine totals roughly equal seen northern italy,6.84,"mean,annual,precipitation,budapest,inches,average,days,precipitation,hours,sunshine,year,march,october,average,sunshine,totals,roughly,equal,seen,northern,italy",0.00,budapest
"budapest has architecturally noteworthy buildings in a wide range of styles and from distinct time periods from the ancient times as roman city of aquincum in buda  which dates to around  ad to the most modern palace of arts the contemporary arts museum and concert hall
",budapest architecturally noteworthy buildings wide range styles distinct time periods ancient times roman city aquincum buda dates ad modern palace arts contemporary arts museum concert hall,7.38,"budapest,architecturally,noteworthy,buildings,wide,range,styles,distinct,time,periods,ancient,times,roman,city,aquincum,buda,dates,ad,modern,palace,arts,contemporary,arts,museum,concert,hall",0.00,budapest
"most buildings in budapest are relatively low in the early s there were around  buildings higher than  metres  the number of high rise buildings is kept low by building legislation which is aimed at preserving the historic cityscape and to meet the requirements of the world heritage site strong rules apply to the planning authorisation and construction of high rise buildings and consequently much of the inner city does not have any some planners would like see an easing of the rules for the construction of skyscrapers and the possibility of building skyscrapers outside the citys historic core has been raised
",buildings budapest relatively low early buildings higher metres number high rise buildings kept low building legislation aimed preserving historic cityscape meet requirements world heritage site strong rules apply planning authorisation construction high rise buildings consequently inner city planners like easing rules construction skyscrapers possibility building skyscrapers outside citys historic core raised,8.12,"buildings,budapest,relatively,low,early,buildings,higher,metres,number,high,rise,buildings,kept,low,building,legislation,aimed,preserving,historic,cityscape,meet,requirements,world,heritage,site,strong,rules,apply,planning,authorisation,construction,high,rise,buildings,consequently,inner,city,planners,like,easing,rules,construction,skyscrapers,possibility,building,skyscrapers,outside,citys,historic,core,raised",0.00,budapest
"in the chronological order of architectural styles budapest is represented on the entire timeline starting with the roman city of aquincum representing ancient architecture
",chronological order architectural styles budapest represented entire timeline starting roman city aquincum representing ancient architecture,5.20,"chronological,order,architectural,styles,budapest,represented,entire,timeline,starting,roman,city,aquincum,representing,ancient,architecture",0.00,budapest
"the next determinative style is the gothic architecture in budapest the few remaining gothic buildings can be found in the castle district buildings of note are no   and  on orszghz street which date back to the th century and no  ri street which has a gothic faade that dates back to the th century other buildings with gothic features are the inner city parish church built in the th century and the mary magdalene church completed in the th century the most characteristic gothic style buildings are actually neo gothic like the most well known budapest landmarks the hungarian parliament building and the matthias church where much of the original material was used 
",determinative style gothic architecture budapest remaining gothic buildings found castle district buildings note orszghz street date th century ri street gothic faade dates th century buildings gothic features inner city parish church built th century mary magdalene church completed th century characteristic gothic style buildings actually neo gothic like known budapest landmarks hungarian parliament building matthias church original material,8.05,"determinative,style,gothic,architecture,budapest,remaining,gothic,buildings,found,castle,district,buildings,note,orszghz,street,date,th,century,ri,street,gothic,faade,dates,th,century,buildings,gothic,features,inner,city,parish,church,built,th,century,mary,magdalene,church,completed,th,century,characteristic,gothic,style,buildings,actually,neo,gothic,like,known,budapest,landmarks,hungarian,parliament,building,matthias,church,original,material",0.00,budapest
"the next chapter in the history of human architecture is renaissance architecture one of the earliest places to be influenced by the renaissance style of architecture was hungary and budapest in particular the style appeared following the marriage of king matthias corvinus and beatrice of naples in  many italian artists craftsmen and masons came to buda with the new queen today many of the original renaissance buildings disappeared during the varied history of buda but budapest is still rich in renaissance and neo renaissance buildings like the famous hungarian state opera house st stephens basilica and the hungarian academy of sciences
",chapter history human architecture renaissance architecture earliest places influenced renaissance style architecture hungary budapest particular style appeared following marriage king matthias corvinus beatrice naples italian artists craftsmen masons came buda new queen today original renaissance buildings disappeared varied history buda budapest rich renaissance neo renaissance buildings like famous hungarian state opera house st stephens basilica hungarian academy sciences,6.67,"chapter,history,human,architecture,renaissance,architecture,earliest,places,influenced,renaissance,style,architecture,hungary,budapest,particular,style,appeared,following,marriage,king,matthias,corvinus,beatrice,naples,italian,artists,craftsmen,masons,came,buda,new,queen,today,original,renaissance,buildings,disappeared,varied,history,buda,budapest,rich,renaissance,neo,renaissance,buildings,like,famous,hungarian,state,opera,house,st,stephens,basilica,hungarian,academy,sciences",0.00,budapest
