Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
"the city of bangkok is locally governed by the bangkok metropolitan administration  although its boundaries are at the provincial  level unlike the other  provinces bangkok is a special administrative area whose governor is directly elected to serve a four year term the governor together with four appointed deputies form the executive body who implement policies through the bma civil service headed by the permanent secretary for the bma in separate elections each district elects one or more city councillors who form the bangkok metropolitan council the council is the bmas legislative body and has power over municipal ordinances and the citys budget the latest gubernatorial election took place on  may  after an extended lapse following the  thai coup dtat and was won by chadchart sittipunt
",city bangkok locally governed bangkok metropolitan administration boundaries provincial level unlike provinces bangkok special administrative area governor directly elected serve year term governor appointed deputies form executive body implement policies bma civil service headed permanent secretary bma separate elections district elects city councillors form bangkok metropolitan council council bmas legislative body power municipal ordinances citys budget latest gubernatorial election took place extended lapse following thai coup dtat chadchart sittipunt,7.00,"city,bangkok,locally,governed,bangkok,metropolitan,administration,boundaries,provincial,level,unlike,provinces,bangkok,special,administrative,area,governor,directly,elected,serve,year,term,governor,appointed,deputies,form,executive,body,implement,policies,bma,civil,service,headed,permanent,secretary,bma,separate,elections,district,elects,city,councillors,form,bangkok,metropolitan,council,council,bmas,legislative,body,power,municipal,ordinances,citys,budget,latest,gubernatorial,election,took,place,extended,lapse,following,thai,coup,dtat,chadchart,sittipunt",0.00,bangkok
"bangkok is divided into fifty districts  which are further subdivided into  sub districts  each district is managed by a district director appointed by the governor district councils elected to four year terms serve as advisory bodies to their respective district directors
",bangkok divided districts subdivided sub districts district managed district director appointed governor district councils elected year terms serve advisory bodies respective district directors,6.57,"bangkok,divided,districts,subdivided,sub,districts,district,managed,district,director,appointed,governor,district,councils,elected,year,terms,serve,advisory,bodies,respective,district,directors",0.00,bangkok
"the seal of the city shows hindu god indra riding in the clouds on airavata a divine white elephant known in thai as erawan in his hand indra holds his weapon the vajra the seal is based on a painting done by prince naris the tree symbol of bangkok is ficus benjamina the official city slogan adopted in  reads
",seal city shows hindu god indra riding clouds airavata divine white elephant known thai erawan hand indra holds weapon vajra seal based painting prince naris tree symbol bangkok ficus benjamina official city slogan adopted reads,7.72,"seal,city,shows,hindu,god,indra,riding,clouds,airavata,divine,white,elephant,known,thai,erawan,hand,indra,holds,weapon,vajra,seal,based,painting,prince,naris,tree,symbol,bangkok,ficus,benjamina,official,city,slogan,adopted,reads",0.00,bangkok
"as the capital of thailand bangkok is the seat of all branches of the national government the government house parliament house and supreme administrative and constitutional courts are all in the city bangkok is the site of the grand palace and dusit palace respectively the official and de facto residence of the king most government ministries also have headquarters and offices in the capital
",capital thailand bangkok seat branches national government government house parliament house supreme administrative constitutional courts city bangkok site grand palace dusit palace respectively official de facto residence king government ministries headquarters offices capital,7.83,"capital,thailand,bangkok,seat,branches,national,government,government,house,parliament,house,supreme,administrative,constitutional,courts,city,bangkok,site,grand,palace,dusit,palace,respectively,official,de,facto,residence,king,government,ministries,headquarters,offices,capital",0.00,bangkok
"bangkok covers an area of  square kilometres  ranking th among the other  provinces of thailand of this about  square kilometres  form the built up urban area it is ranked rd in the world in terms of land area the citys urban sprawl reaches into parts of the six other provinces that it borders namely in clockwise order from northwest nonthaburi pathum thani chachoengsao samut prakan samut sakhon and nakhon pathom with the exception of chachoengsao these provinces together with bangkok form the greater bangkok metropolitan region
",bangkok covers area square kilometres ranking th provinces thailand square kilometres form built urban area ranked rd world terms land area citys urban sprawl reaches parts provinces borders clockwise order northwest nonthaburi pathum thani chachoengsao samut prakan samut sakhon nakhon pathom exception chachoengsao provinces bangkok form greater bangkok metropolitan region,6.73,"bangkok,covers,area,square,kilometres,ranking,th,provinces,thailand,square,kilometres,form,built,urban,area,ranked,rd,world,terms,land,area,citys,urban,sprawl,reaches,parts,provinces,borders,clockwise,order,northwest,nonthaburi,pathum,thani,chachoengsao,samut,prakan,samut,sakhon,nakhon,pathom,exception,chachoengsao,provinces,bangkok,form,greater,bangkok,metropolitan,region",0.00,bangkok
"bangkok is situated in the chao phraya river delta in thailands central plain the river meanders through the city in a southerly direction emptying into the gulf of thailand approximately  kilometres  south of city centre the area is flat and low lying with an average elevation of  metres  above sea levelh most of the area was originally swampland which was gradually drained and irrigated for agriculture by the construction of canals  which took place from the th to th centuries the course of the river as it flows through bangkok has been modified by the construction of several shortcut canals
",bangkok situated chao phraya river delta thailands central plain river meanders city southerly direction emptying gulf thailand approximately kilometres south city centre area flat low lying average elevation metres sea levelh area originally swampland gradually drained irrigated agriculture construction canals took place th th centuries course river flows bangkok modified construction shortcut canals,7.82,"bangkok,situated,chao,phraya,river,delta,thailands,central,plain,river,meanders,city,southerly,direction,emptying,gulf,thailand,approximately,kilometres,south,city,centre,area,flat,low,lying,average,elevation,metres,sea,levelh,area,originally,swampland,gradually,drained,irrigated,agriculture,construction,canals,took,place,th,th,centuries,course,river,flows,bangkok,modified,construction,shortcut,canals",0.00,bangkok
"the geology of the bangkok area is characterized by a top layer of soft marine clay known as bangkok clay averaging  metres  in thickness which overlies an aquifer system consisting of eight known units this feature has contributed to the effects of subsidence caused by extensive groundwater pumping first recognized in the s subsidence soon became a critical issue reaching a rate of  millimetres  per year in  ground water management and mitigation measures have since lessened the severity of the situation and the rate of subsidence decreased to  to  millimetres  per year in the early s though parts of the city are now  metre  below sea level
",geology bangkok area characterized layer soft marine clay known bangkok clay averaging metres thickness overlies aquifer system consisting known units feature contributed effects subsidence caused extensive groundwater pumping recognized subsidence soon critical issue reaching rate millimetres year ground water management mitigation measures lessened severity situation rate subsidence decreased millimetres year early parts city metre sea level,7.85,"geology,bangkok,area,characterized,layer,soft,marine,clay,known,bangkok,clay,averaging,metres,thickness,overlies,aquifer,system,consisting,known,units,feature,contributed,effects,subsidence,caused,extensive,groundwater,pumping,recognized,subsidence,soon,critical,issue,reaching,rate,millimetres,year,ground,water,management,mitigation,measures,lessened,severity,situation,rate,subsidence,decreased,millimetres,year,early,parts,city,metre,sea,level",0.00,bangkok
"subsidence has resulted in increased flood risk as bangkok is already prone to flooding due to its low elevation and an inadequate drainage infrastructure often compounded by blockage from rubbish pollution  the city now relies on flood barriers and augmenting drainage from canals by pumping and building drain tunnels but parts of bangkok and its suburbs are still regularly inundated heavy downpours resulting in urban runoff overwhelming drainage systems and runoff discharge from upstream areas are major triggering factors severe flooding affecting much of the city occurred in  and  in  most of bangkoks northern eastern and western districts were flooded in some places for over two months
",subsidence resulted increased flood risk bangkok prone flooding low elevation inadequate drainage infrastructure compounded blockage rubbish pollution city relies flood barriers augmenting drainage canals pumping building drain tunnels parts bangkok suburbs regularly inundated heavy downpours resulting urban runoff overwhelming drainage systems runoff discharge upstream areas major triggering factors severe flooding affecting city occurred bangkoks northern eastern western districts flooded places months,6.59,"subsidence,resulted,increased,flood,risk,bangkok,prone,flooding,low,elevation,inadequate,drainage,infrastructure,compounded,blockage,rubbish,pollution,city,relies,flood,barriers,augmenting,drainage,canals,pumping,building,drain,tunnels,parts,bangkok,suburbs,regularly,inundated,heavy,downpours,resulting,urban,runoff,overwhelming,drainage,systems,runoff,discharge,upstream,areas,major,triggering,factors,severe,flooding,affecting,city,occurred,bangkoks,northern,eastern,western,districts,flooded,places,months",0.00,bangkok
"bangkoks coastal location makes it particularly vulnerable to rising sea levels due to global warming and climate change a study by the oecd has estimated that  million people in bangkok may be exposed to coastal flooding by  the seventh highest figure among the worlds port cities   there are fears that the city may be submerged by  a study published in october  in nature communications corrected earlier models of coastal elevations and concluded that up to  million thaismostly in the greater bangkok metropolitan areaface the prospect of annual flooding events this is compounded by coastal erosion which is an issue in the gulf coastal area a small length of which lies within bangkoks bang khun thian district tidal flat ecosystems existed on the coast however many have been reclaimed for agriculture aquaculture and salt works
",bangkoks coastal location makes particularly vulnerable rising sea levels global warming climate change study oecd estimated million people bangkok exposed coastal flooding seventh highest figure worlds port cities fears city submerged study published october nature communications corrected earlier models coastal elevations concluded million thaismostly greater bangkok metropolitan areaface prospect annual flooding events compounded coastal erosion issue gulf coastal area small length lies bangkoks bang khun thian district tidal flat ecosystems existed coast reclaimed agriculture aquaculture salt works,6.81,"bangkoks,coastal,location,makes,particularly,vulnerable,rising,sea,levels,global,warming,climate,change,study,oecd,estimated,million,people,bangkok,exposed,coastal,flooding,seventh,highest,figure,worlds,port,cities,fears,city,submerged,study,published,october,nature,communications,corrected,earlier,models,coastal,elevations,concluded,million,thaismostly,greater,bangkok,metropolitan,areaface,prospect,annual,flooding,events,compounded,coastal,erosion,issue,gulf,coastal,area,small,length,lies,bangkoks,bang,khun,thian,district,tidal,flat,ecosystems,existed,coast,reclaimed,agriculture,aquaculture,salt,works",0.00,bangkok
"there are no mountains in bangkok the closest mountain range is the khao khiao massif about  km  southeast of the city phu khao thong the only hill in the metropolitan area originated with a very large chedi that king rama iii  built at wat saket the chedi collapsed during construction because the soft soil could not support its weight over the next few decades the abandoned mud and brick structure acquired the shape of a natural hill and became overgrown with weeds the locals called it phu khao  as if it were a natural feature in the s enclosing concrete walls were added to stop the hill from eroding
",mountains bangkok closest mountain range khao khiao massif km southeast city phu khao thong hill metropolitan area originated large chedi king rama iii built wat saket chedi collapsed construction soft soil support weight decades abandoned mud brick structure acquired shape natural hill overgrown weeds locals called phu khao natural feature enclosing concrete walls added stop hill eroding,8.54,"mountains,bangkok,closest,mountain,range,khao,khiao,massif,km,southeast,city,phu,khao,thong,hill,metropolitan,area,originated,large,chedi,king,rama,iii,built,wat,saket,chedi,collapsed,construction,soft,soil,support,weight,decades,abandoned,mud,brick,structure,acquired,shape,natural,hill,overgrown,weeds,locals,called,phu,khao,natural,feature,enclosing,concrete,walls,added,stop,hill,eroding",0.00,bangkok
"like most of thailand bangkok has a tropical savanna climate  under the kppen climate classification and is under the influence of the south asian monsoon system the city experiences three seasons hot rainy and cool although temperatures are fairly hot year round ranging from an average low of  c  in december to an average high of  c  in april the rainy season begins with the arrival of the southwest monsoon around mid may september is the wettest month with an average rainfall of  millimetres  the rainy season lasts until october when the dry and cool northeast monsoon takes over until february the hot season is generally dry but also sees occasional summer storms the surface magnitude of bangkoks urban heat island has been measured at  c  during the day and  c  at night the highest recorded temperature of bangkok metropolis was  c  in march  and the lowest recorded temperature was  c  in january 
",like thailand bangkok tropical savanna climate kppen climate classification influence south asian monsoon system city experiences seasons hot rainy cool temperatures fairly hot year round ranging average low c december average high c april rainy season begins arrival southwest monsoon mid september wettest month average rainfall millimetres rainy season lasts october dry cool northeast monsoon takes february hot season generally dry sees occasional summer storms surface magnitude bangkoks urban heat island measured c day c night highest recorded temperature bangkok metropolis c march lowest recorded temperature c january,7.13,"like,thailand,bangkok,tropical,savanna,climate,kppen,climate,classification,influence,south,asian,monsoon,system,city,experiences,seasons,hot,rainy,cool,temperatures,fairly,hot,year,round,ranging,average,low,c,december,average,high,c,april,rainy,season,begins,arrival,southwest,monsoon,mid,september,wettest,month,average,rainfall,millimetres,rainy,season,lasts,october,dry,cool,northeast,monsoon,takes,february,hot,season,generally,dry,sees,occasional,summer,storms,surface,magnitude,bangkoks,urban,heat,island,measured,c,day,c,night,highest,recorded,temperature,bangkok,metropolis,c,march,lowest,recorded,temperature,c,january",0.00,bangkok
"the climate impact group at nasas goddard institute for space studies projected severe weather impacts on bangkok caused by climate change it found that bangkok in  had  days at or above  c in  bangkok can expect  days at or above  c the group forecasts a rise by  to on average  to  days at or above  c
",climate impact group nasas goddard institute space studies projected severe weather impacts bangkok caused climate change found bangkok days c bangkok expect days c group forecasts rise average days c,8.55,"climate,impact,group,nasas,goddard,institute,space,studies,projected,severe,weather,impacts,bangkok,caused,climate,change,found,bangkok,days,c,bangkok,expect,days,c,group,forecasts,rise,average,days,c",0.00,bangkok
"the city has grown from its original centre along the river into a sprawling metropolis surrounded by swaths of suburban residential development extending north and south into neighbouring provinces the highly populated and growing cities of nonthaburi pak kret rangsit and samut prakan are effectively now suburbs of bangkok nevertheless large agricultural areas remain within the city proper at its eastern and western fringes and a small number of forest area is found within the city limits  rai  amounting to  percent of city area land use in the city consists of  percent residential use  percent agriculture and  percent used for commerce industry and government the bmas city planning department  is responsible for planning and shaping further development it published master plan updates in  and  and a third revision is undergoing public hearings in 
",city grown original centre river sprawling metropolis surrounded swaths suburban residential development extending north south neighbouring provinces highly populated growing cities nonthaburi pak kret rangsit samut prakan effectively suburbs bangkok large agricultural areas remain city proper eastern western fringes small number forest area found city limits rai amounting percent city area land use city consists percent residential use percent agriculture percent commerce industry government bmas city planning department responsible planning shaping development published master plan updates revision undergoing public hearings,6.15,"city,grown,original,centre,river,sprawling,metropolis,surrounded,swaths,suburban,residential,development,extending,north,south,neighbouring,provinces,highly,populated,growing,cities,nonthaburi,pak,kret,rangsit,samut,prakan,effectively,suburbs,bangkok,large,agricultural,areas,remain,city,proper,eastern,western,fringes,small,number,forest,area,found,city,limits,rai,amounting,percent,city,area,land,use,city,consists,percent,residential,use,percent,agriculture,percent,commerce,industry,government,bmas,city,planning,department,responsible,planning,shaping,development,published,master,plan,updates,revision,undergoing,public,hearings",0.00,bangkok
"bangkok lacks a single distinct central business district instead the areas of siam and ratchaprasong serve as a central shopping district containing many of the bigger malls and commercial areas in the city as well as siam station the only transfer point between the citys two elevated train lines the victory monument in ratchathewi district is among its most important road junctions serving over  bus lines as well as an elevated train station from the monument phahonyothin and ratchawithi  din daeng roads respectively run north and east linking to major residential areas most of the high density development areas are within the  square kilometre  area encircled by the ratchadaphisek inner ring road ratchadaphisek is lined with businesses and retail outlets and office buildings also cluster around ratchayothin intersection in chatuchak district to the north farther from the city centre most areas are primarily mid  or low density residential the thonburi side of the city is less developed with fewer high rises with the exception of a few secondary urban centres thonburi in the same manner as the outlying eastern districts consists mostly of residential and rural areas
",bangkok lacks single distinct central business district instead areas siam ratchaprasong serve central shopping district containing bigger malls commercial areas city siam station transfer point citys elevated train lines victory monument ratchathewi district important road junctions serving bus lines elevated train station monument phahonyothin ratchawithi din daeng roads respectively run north east linking major residential areas high density development areas square kilometre area encircled ratchadaphisek inner ring road ratchadaphisek lined businesses retail outlets office buildings cluster ratchayothin intersection chatuchak district north farther city centre areas primarily mid low density residential thonburi city developed fewer high rises exception secondary urban centres thonburi manner outlying eastern districts consists residential rural areas,6.57,"bangkok,lacks,single,distinct,central,business,district,instead,areas,siam,ratchaprasong,serve,central,shopping,district,containing,bigger,malls,commercial,areas,city,siam,station,transfer,point,citys,elevated,train,lines,victory,monument,ratchathewi,district,important,road,junctions,serving,bus,lines,elevated,train,station,monument,phahonyothin,ratchawithi,din,daeng,roads,respectively,run,north,east,linking,major,residential,areas,high,density,development,areas,square,kilometre,area,encircled,ratchadaphisek,inner,ring,road,ratchadaphisek,lined,businesses,retail,outlets,office,buildings,cluster,ratchayothin,intersection,chatuchak,district,north,farther,city,centre,areas,primarily,mid,low,density,residential,thonburi,city,developed,fewer,high,rises,exception,secondary,urban,centres,thonburi,manner,outlying,eastern,districts,consists,residential,rural,areas",0.00,bangkok
"while most of bangkoks streets are fronted by vernacular shophouses the largely unrestricted building euphoria of the s has transformed the city into an urban area of skyscrapers and high rises of contrasting and clashing styles there are  skyscrapers over  metres  tall in the city bangkok was ranked as the worlds eighth tallest city in  as a result of persistent economic disparity many slums have emerged in the city in  there were over one million people living in about  informal settlements some settlements are squatted such as the large slums in khlong toei district in total there were  squatted areas
",bangkoks streets fronted vernacular shophouses largely unrestricted building euphoria transformed city urban area skyscrapers high rises contrasting clashing styles skyscrapers metres tall city bangkok ranked worlds eighth tallest city result persistent economic disparity slums emerged city million people living informal settlements settlements squatted large slums khlong toei district total squatted areas,8.01,"bangkoks,streets,fronted,vernacular,shophouses,largely,unrestricted,building,euphoria,transformed,city,urban,area,skyscrapers,high,rises,contrasting,clashing,styles,skyscrapers,metres,tall,city,bangkok,ranked,worlds,eighth,tallest,city,result,persistent,economic,disparity,slums,emerged,city,million,people,living,informal,settlements,settlements,squatted,large,slums,khlong,toei,district,total,squatted,areas",0.00,bangkok
"bangkok has several parks although these amount to a per capita total park area of only  square metres  in the city proper total green space for the entire city is moderate at  square metres  per person in the more densely built up areas of the city these numbers are as low as  and  square metres  per person more recent numbers claim that there is  square metres  of green space per person compared to an average of  square metres  in other cities across asia in europe london has  m of green space per head bangkokians thus have  times less green space than is standard in the regions urban areas green belt areas include about  square kilometres  of rice paddies and orchards on the eastern and western edges of the city although their primary purpose is to serve as flood detention basins rather than to limit urban expansion bang kachao a  square kilometre  conservation area on an oxbow of the chao phraya lies just across the southern riverbank districts in samut prakan province a master development plan has been proposed to increase total park area to  square metres  per person
",bangkok parks capita total park area square metres city proper total green space entire city moderate square metres person densely built areas city numbers low square metres person recent numbers claim square metres green space person compared average square metres cities asia europe london green space head bangkokians times green space standard regions urban areas green belt areas include square kilometres rice paddies orchards eastern western edges city primary purpose serve flood detention basins limit urban expansion bang kachao square kilometre conservation area oxbow chao phraya lies southern riverbank districts samut prakan province master development plan proposed increase total park area square metres person,7.71,"bangkok,parks,capita,total,park,area,square,metres,city,proper,total,green,space,entire,city,moderate,square,metres,person,densely,built,areas,city,numbers,low,square,metres,person,recent,numbers,claim,square,metres,green,space,person,compared,average,square,metres,cities,asia,europe,london,green,space,head,bangkokians,times,green,space,standard,regions,urban,areas,green,belt,areas,include,square,kilometres,rice,paddies,orchards,eastern,western,edges,city,primary,purpose,serve,flood,detention,basins,limit,urban,expansion,bang,kachao,square,kilometre,conservation,area,oxbow,chao,phraya,lies,southern,riverbank,districts,samut,prakan,province,master,development,plan,proposed,increase,total,park,area,square,metres,person",0.00,bangkok
