Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
"chinese australians are australians of chinese ancestry forming the single largest non anglo celtic ancestry in the country constituting  of those nominating their ancestry at the  census chinese australians are one of the largest groups of overseas chinese people forming the largest overseas chinese community in oceania and are the largest asian australian community per capita australia has more people of chinese ancestry than any country outside asia many chinese australians have immigrated from mainland china hong kong macau and taiwan as well as indonesia malaysia singapore and the philippines while many are descendants of such immigrants the very early history of chinese australians involved significant immigration from villages of the pearl river delta in southern china that is mostly from the cantonese subgroup more recent chinese migrants include mainland china taiwan etc which include those from mandarin and other chinese dialects or forms less well known are the kinds of society chinese australians came from the families they left behind and what their intentions were in migrating gold rushes lured many chinese to the australian colonies  they typically sent money to their families in the villages regularly visited their families and retired to their home villages after many years working as market gardeners shopkeepers or cabinet makers as with many overseas chinese groups the world over early chinese immigrants to australia established several chinatowns in major cities such as sydney  melbourne  and brisbane  perth  as well as in regional towns associated with the goldfields such as cairns 
",chinese australians australians chinese ancestry forming single largest non anglo celtic ancestry country constituting nominating ancestry census chinese australians largest groups overseas chinese people forming largest overseas chinese community oceania largest asian australian community capita australia people chinese ancestry country outside asia chinese australians immigrated mainland china hong kong macau taiwan indonesia malaysia singapore philippines descendants immigrants early history chinese australians involved significant immigration villages pearl river delta southern china cantonese subgroup recent chinese migrants include mainland china taiwan etc include mandarin chinese dialects forms known kinds society chinese australians came families left intentions migrating gold rushes lured chinese australian colonies typically sent money families villages regularly visited families retired home villages years working market gardeners shopkeepers cabinet makers overseas chinese groups world early chinese immigrants australia established chinatowns major cities sydney melbourne brisbane perth regional towns associated goldfields cairns,6.62,"chinese,australians,australians,chinese,ancestry,forming,single,largest,non,anglo,celtic,ancestry,country,constituting,nominating,ancestry,census,chinese,australians,largest,groups,overseas,chinese,people,forming,largest,overseas,chinese,community,oceania,largest,asian,australian,community,capita,australia,people,chinese,ancestry,country,outside,asia,chinese,australians,immigrated,mainland,china,hong,kong,macau,taiwan,indonesia,malaysia,singapore,philippines,descendants,immigrants,early,history,chinese,australians,involved,significant,immigration,villages,pearl,river,delta,southern,china,cantonese,subgroup,recent,chinese,migrants,include,mainland,china,taiwan,etc,include,mandarin,chinese,dialects,forms,known,kinds,society,chinese,australians,came,families,left,intentions,migrating,gold,rushes,lured,chinese,australian,colonies,typically,sent,money,families,villages,regularly,visited,families,retired,home,villages,years,working,market,gardeners,shopkeepers,cabinet,makers,overseas,chinese,groups,world,early,chinese,immigrants,australia,established,chinatowns,major,cities,sydney,melbourne,brisbane,perth,regional,towns,associated,goldfields,cairns",0.00,australian
"indian australians are australians of indian ancestry and are the second largest asian australian ancestry comprising  of the total population indian australians are one of the largest groups within the indian diaspora indians are the youngest average age  and the fastest growing community both in terms of absolute numbers and percentages in australia migration of indians to australia followed the pattern of from th century sepoys and lascars  aboard visiting european ships through th century migrant labourers and the th centurys hostile policies to the new generation of skilled professional migrants of the st century india became the largest source of skilled migrants in the st century
",indian australians australians indian ancestry second largest asian australian ancestry comprising total population indian australians largest groups indian diaspora indians youngest average age fastest growing community terms absolute numbers percentages australia migration indians australia followed pattern th century sepoys lascars aboard visiting european ships th century migrant labourers th centurys hostile policies new generation skilled professional migrants st century india largest source skilled migrants st century,5.89,"indian,australians,australians,indian,ancestry,second,largest,asian,australian,ancestry,comprising,total,population,indian,australians,largest,groups,indian,diaspora,indians,youngest,average,age,fastest,growing,community,terms,absolute,numbers,percentages,australia,migration,indians,australia,followed,pattern,th,century,sepoys,lascars,aboard,visiting,european,ships,th,century,migrant,labourers,th,centurys,hostile,policies,new,generation,skilled,professional,migrants,st,century,india,largest,source,skilled,migrants,st,century",0.00,australian
"indigenous australians are descendants of the original inhabitants of the australian continent their ancestors are believed to have migrated from africa to asia around  years ago and arrived in australia around  years ago the torres strait islanders are a distinct people of melanesian ancestry indigenous to the torres strait islands which are at the northernmost tip of queensland near papua new guinea and some nearby settlements on the mainland the term aboriginal is traditionally applied to only the indigenous inhabitants of mainland australia and tasmania along with some of the adjacent islands indigenous australians is an inclusive term used when referring to both aboriginal and torres strait islanders that is the first peoples
",indigenous australians descendants original inhabitants australian continent ancestors believed migrated africa asia years ago arrived australia years ago torres strait islanders distinct people melanesian ancestry indigenous torres strait islands northernmost tip queensland near papua new guinea nearby settlements mainland term aboriginal traditionally applied indigenous inhabitants mainland australia tasmania adjacent islands indigenous australians inclusive term referring aboriginal torres strait islanders peoples,7.15,"indigenous,australians,descendants,original,inhabitants,australian,continent,ancestors,believed,migrated,africa,asia,years,ago,arrived,australia,years,ago,torres,strait,islanders,distinct,people,melanesian,ancestry,indigenous,torres,strait,islands,northernmost,tip,queensland,near,papua,new,guinea,nearby,settlements,mainland,term,aboriginal,traditionally,applied,indigenous,inhabitants,mainland,australia,tasmania,adjacent,islands,indigenous,australians,inclusive,term,referring,aboriginal,torres,strait,islanders,peoples",0.00,australian
"dispersing across the australian continent over time the ancient peoples expanded and differentiated into hundreds of distinct groups each with its own language and culture more than  distinct australian aboriginal peoples have been identified across the continent distinguished by unique names designating their ancestral languages dialects or distinctive speech patterns
",dispersing australian continent time ancient peoples expanded differentiated hundreds distinct groups language culture distinct australian aboriginal peoples identified continent distinguished unique names designating ancestral languages dialects distinctive speech patterns,5.63,"dispersing,australian,continent,time,ancient,peoples,expanded,differentiated,hundreds,distinct,groups,language,culture,distinct,australian,aboriginal,peoples,identified,continent,distinguished,unique,names,designating,ancestral,languages,dialects,distinctive,speech,patterns",0.00,australian
"at the  census  of the australian population identified as being indigenous  aboriginal australians and torres strait islandersn  indigenous australians experience higher than average rates of imprisonment and unemployment lower levels of education and life expectancies for males and females that are respectively  and  years lower than those of non indigenous australians some remote indigenous communities have been described as having failed state like conditions
",census australian population identified indigenous aboriginal australians torres strait islandersn indigenous australians experience higher average rates imprisonment unemployment lower levels education life expectancies males females respectively years lower non indigenous australians remote indigenous communities described failed state like conditions,5.34,"census,australian,population,identified,indigenous,aboriginal,australians,torres,strait,islandersn,indigenous,australians,experience,higher,average,rates,imprisonment,unemployment,lower,levels,education,life,expectancies,males,females,respectively,years,lower,non,indigenous,australians,remote,indigenous,communities,described,failed,state,like,conditions",0.00,australian
"in   of the australian resident population or  people were born overseas
",australian resident population people born overseas,6.85,"australian,resident,population,people,born,overseas",0.00,australian
"the following table shows australias population by country of birth as estimated by the australian bureau of statistics in  it shows only countries or regions or birth with a population of over  residing in australia
",following table shows australias population country birth estimated australian bureau statistics shows countries regions birth population residing australia,7.83,"following,table,shows,australias,population,country,birth,estimated,australian,bureau,statistics,shows,countries,regions,birth,population,residing,australia",0.00,australian
"although australia has no official language english has always been entrenched as the de facto national language australian english is a major variety of the language with a distinctive accent and lexicon and differs slightly from other varieties of english in grammar and spelling general australian serves as the standard dialect
",australia official language english entrenched de facto national language australian english major variety language distinctive accent lexicon differs slightly varieties english grammar spelling general australian serves standard dialect,6.93,"australia,official,language,english,entrenched,de,facto,national,language,australian,english,major,variety,language,distinctive,accent,lexicon,differs,slightly,varieties,english,grammar,spelling,general,australian,serves,standard,dialect",0.00,australian
"at the  census english was the only language spoken in the home for  of the population the next most common languages spoken at home are mandarin  arabic  vietnamese  cantonese  and punjabi  over  indigenous australian languages are thought to have existed at the time of first european contact of which fewer than twenty are still in daily use by all age groups about  others are spoken exclusively by older people at the time of the  census  indigenous australians representing  of the indigenous population reported that they spoke an indigenous language at home australia has a sign language known as auslan which is the main language of about  deaf people who reported that they use auslan language at home in the  census
",census english language spoken home population common languages spoken home mandarin arabic vietnamese cantonese punjabi indigenous australian languages thought existed time european contact fewer daily use age groups spoken exclusively older people time census indigenous australians representing indigenous population reported spoke indigenous language home australia sign language known auslan main language deaf people reported use auslan language home census,8.39,"census,english,language,spoken,home,population,common,languages,spoken,home,mandarin,arabic,vietnamese,cantonese,punjabi,indigenous,australian,languages,thought,existed,time,european,contact,fewer,daily,use,age,groups,spoken,exclusively,older,people,time,census,indigenous,australians,representing,indigenous,population,reported,spoke,indigenous,language,home,australia,sign,language,known,auslan,main,language,deaf,people,reported,use,auslan,language,home,census",0.00,australian
"in  just under  people declared an affiliation with traditional aboriginal religions according to australian aboriginal mythology and the animist framework developed in aboriginal australia the dreaming is a sacred era in which ancestral totemic spirit beings formed the creation the dreaming established the laws and structures of society and the ceremonies performed to ensure continuity of life and land
",people declared affiliation traditional aboriginal religions according australian aboriginal mythology animist framework developed aboriginal australia dreaming sacred era ancestral totemic spirit beings formed creation dreaming established laws structures society ceremonies performed ensure continuity life land,5.90,"people,declared,affiliation,traditional,aboriginal,religions,according,australian,aboriginal,mythology,animist,framework,developed,aboriginal,australia,dreaming,sacred,era,ancestral,totemic,spirit,beings,formed,creation,dreaming,established,laws,structures,society,ceremonies,performed,ensure,continuity,life,land",0.00,australian
"the current australian resident population is estimated at   this does not include australians living overseas in   of the australian population lived overseas one of the lowest proportions worldwide this ratio is much lower than many other countries in the oecd
",current australian resident population estimated include australians living overseas australian population lived overseas lowest proportions worldwide ratio lower countries oecd,7.60,"current,australian,resident,population,estimated,include,australians,living,overseas,australian,population,lived,overseas,lowest,proportions,worldwide,ratio,lower,countries,oecd",0.00,australian
"the data in the table is sourced from the australian bureau of statistics the population estimates do not include the aboriginal population before  estimates of aboriginal population prior to european settlement range from  to one million with archaeological finds indicating a sustainable population of around 
",data table sourced australian bureau statistics population estimates include aboriginal population estimates aboriginal population prior european settlement range million archaeological finds indicating sustainable population,6.73,"data,table,sourced,australian,bureau,statistics,population,estimates,include,aboriginal,population,estimates,aboriginal,population,prior,european,settlement,range,million,archaeological,finds,indicating,sustainable,population",0.00,australian
