Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
"archaeological exploration done in the th century suggests that the geographical area of afghanistan has been closely connected by culture and trade with its neighbors to the east west and north artifacts typical of the paleolithic mesolithic neolithic bronze and iron ages have been found in afghanistan urban civilization is believed to have begun as early as  bce and the early city of mundigak  was a center of the helmand culture more recent findings established that the indus valley civilization stretched up towards modern day afghanistan making the ancient civilization today part of pakistan afghanistan and india in more detail it extended from what today is northwest pakistan to northwest india and northeast afghanistan an indus valley site has been found on the oxus river at shortugai in northern afghanistan there are several smaller ivc colonies to be found in afghanistan as well an indus valley site has been found on the oxus river at shortugai in northern afghanistan shows afghanistan to have been a part of indus valley civilization
",archaeological exploration th century suggests geographical area afghanistan closely connected culture trade neighbors east west north artifacts typical paleolithic mesolithic neolithic bronze iron ages found afghanistan urban civilization believed begun early bce early city mundigak center helmand culture recent findings established indus valley civilization stretched modern day afghanistan making ancient civilization today pakistan afghanistan india detail extended today northwest pakistan northwest india northeast afghanistan indus valley site found oxus river shortugai northern afghanistan smaller ivc colonies found afghanistan indus valley site found oxus river shortugai northern afghanistan shows afghanistan indus valley civilization,7.38,"archaeological,exploration,th,century,suggests,geographical,area,afghanistan,closely,connected,culture,trade,neighbors,east,west,north,artifacts,typical,paleolithic,mesolithic,neolithic,bronze,iron,ages,found,afghanistan,urban,civilization,believed,begun,early,bce,early,city,mundigak,center,helmand,culture,recent,findings,established,indus,valley,civilization,stretched,modern,day,afghanistan,making,ancient,civilization,today,pakistan,afghanistan,india,detail,extended,today,northwest,pakistan,northwest,india,northeast,afghanistan,indus,valley,site,found,oxus,river,shortugai,northern,afghanistan,smaller,ivc,colonies,found,afghanistan,indus,valley,site,found,oxus,river,shortugai,northern,afghanistan,shows,afghanistan,indus,valley,civilization",0.00,afghanistan
"after  bce successive waves of semi nomadic people from central asia began moving south into afghanistan among them were many indo european speaking indo iranians these tribes later migrated further into south asia western asia and toward europe via the area north of the caspian sea the region at the time was referred to as ariana
",bce successive waves semi nomadic people central asia began moving south afghanistan indo european speaking indo iranians tribes later migrated south asia western asia europe area north caspian sea region time referred ariana,6.91,"bce,successive,waves,semi,nomadic,people,central,asia,began,moving,south,afghanistan,indo,european,speaking,indo,iranians,tribes,later,migrated,south,asia,western,asia,europe,area,north,caspian,sea,region,time,referred,ariana",0.00,afghanistan
"by the middle of the th century bce the achaemenids overthrew the medes and incorporated arachosia aria and bactria within its eastern boundaries an inscription on the tombstone of darius i of persia mentions the kabul valley in a list of the  countries that he had conquered the region of arachosia around kandahar in modern day southern afghanistan used to be primarily zoroastrian and played a key role in the transfer of the avesta to persia and is thus considered by some to be the second homeland of zoroastrianism
",middle th century bce achaemenids overthrew medes incorporated arachosia aria bactria eastern boundaries inscription tombstone darius persia mentions kabul valley list countries conquered region arachosia kandahar modern day southern afghanistan primarily zoroastrian played key role transfer avesta persia considered second homeland zoroastrianism,9.02,"middle,th,century,bce,achaemenids,overthrew,medes,incorporated,arachosia,aria,bactria,eastern,boundaries,inscription,tombstone,darius,persia,mentions,kabul,valley,list,countries,conquered,region,arachosia,kandahar,modern,day,southern,afghanistan,primarily,zoroastrian,played,key,role,transfer,avesta,persia,considered,second,homeland,zoroastrianism",0.00,afghanistan
"alexander the great and his macedonian forces arrived in afghanistan in  bce after defeating darius iii of persia a year earlier in the battle of gaugamela following alexanders brief occupation the successor state of the seleucid empire controlled the region until  bce when they gave much of it to the maurya empire as part of an alliance treaty the mauryans controlled the area south of the hindu kush until they were overthrown in about  bce their decline began  years after ashokas rule ended leading to the hellenistic reconquest by the greco bactrians much of it soon broke away from them and became part of the indo greek kingdom they were defeated and expelled by the indo scythians in the late nd century bce
",alexander great macedonian forces arrived afghanistan bce defeating darius iii persia year earlier battle gaugamela following alexanders brief occupation successor state seleucid empire controlled region bce gave maurya empire alliance treaty mauryans controlled area south hindu kush overthrown bce decline began years ashokas rule ended leading hellenistic reconquest greco bactrians soon broke away indo greek kingdom defeated expelled indo scythians late nd century bce,8.22,"alexander,great,macedonian,forces,arrived,afghanistan,bce,defeating,darius,iii,persia,year,earlier,battle,gaugamela,following,alexanders,brief,occupation,successor,state,seleucid,empire,controlled,region,bce,gave,maurya,empire,alliance,treaty,mauryans,controlled,area,south,hindu,kush,overthrown,bce,decline,began,years,ashokas,rule,ended,leading,hellenistic,reconquest,greco,bactrians,soon,broke,away,indo,greek,kingdom,defeated,expelled,indo,scythians,late,nd,century,bce",0.00,afghanistan
"the silk road appeared during the first century bce and afghanistan flourished with trade with routes to china india persia and north to the cities of bukhara samarkand and khiva in present day uzbekistan goods and ideas were exchanged at this center point such as chinese silk persian silver and roman gold while the region of present afghanistan was mining and trading lapis lazuli stones mainly from the badakhshan region
",silk road appeared century bce afghanistan flourished trade routes china india persia north cities bukhara samarkand khiva present day uzbekistan goods ideas exchanged center point chinese silk persian silver roman gold region present afghanistan mining trading lapis lazuli stones mainly badakhshan region,6.59,"silk,road,appeared,century,bce,afghanistan,flourished,trade,routes,china,india,persia,north,cities,bukhara,samarkand,khiva,present,day,uzbekistan,goods,ideas,exchanged,center,point,chinese,silk,persian,silver,roman,gold,region,present,afghanistan,mining,trading,lapis,lazuli,stones,mainly,badakhshan,region",0.00,afghanistan
"during the first century bce the parthian empire subjugated the region but lost it to their indo parthian vassals in the mid to late first century ce the vast kushan empire centered in afghanistan became great patrons of buddhist culture making buddhism flourish throughout the region the kushans were overthrown by the sassanids in the rd century ce though the indo sassanids continued to rule at least parts of the region they were followed by the kidarites who in turn was replaced by the hephthalites they were replaced by the turk shahi in the th century the buddhist turk shahi of kabul was replaced by a hindu dynasty before the saffarids conquered the area in  this hindu dynasty was called hindu shahi much of the northeastern and southern areas of the country remained dominated by buddhist culture
",century bce parthian empire subjugated region lost indo parthian vassals mid late century ce vast kushan empire centered afghanistan great patrons buddhist culture making buddhism flourish region kushans overthrown sassanids rd century ce indo sassanids continued rule parts region followed kidarites turn replaced hephthalites replaced turk shahi th century buddhist turk shahi kabul replaced hindu dynasty saffarids conquered area hindu dynasty called hindu shahi northeastern southern areas country remained dominated buddhist culture,8.03,"century,bce,parthian,empire,subjugated,region,lost,indo,parthian,vassals,mid,late,century,ce,vast,kushan,empire,centered,afghanistan,great,patrons,buddhist,culture,making,buddhism,flourish,region,kushans,overthrown,sassanids,rd,century,ce,indo,sassanids,continued,rule,parts,region,followed,kidarites,turn,replaced,hephthalites,replaced,turk,shahi,th,century,buddhist,turk,shahi,kabul,replaced,hindu,dynasty,saffarids,conquered,area,hindu,dynasty,called,hindu,shahi,northeastern,southern,areas,country,remained,dominated,buddhist,culture",0.00,afghanistan
"by the th century mahmud of ghazni defeated the remaining hindu rulers and effectively islamized the wider region with the exception of kafiristan mahmud made ghazni into an important city and patronized intellectuals such as the historian al biruni and the poet ferdowsi the ghaznavid dynasty was overthrown by the ghurids in  whose architectural achievements included the remote minaret of jam the ghurids controlled afghanistan for less than a century before being conquered by the khwarazmian dynasty in 
",th century mahmud ghazni defeated remaining hindu rulers effectively islamized wider region exception kafiristan mahmud ghazni important city patronized intellectuals historian al biruni poet ferdowsi ghaznavid dynasty overthrown ghurids architectural achievements included remote minaret jam ghurids controlled afghanistan century conquered khwarazmian dynasty,7.07,"th,century,mahmud,ghazni,defeated,remaining,hindu,rulers,effectively,islamized,wider,region,exception,kafiristan,mahmud,ghazni,important,city,patronized,intellectuals,historian,al,biruni,poet,ferdowsi,ghaznavid,dynasty,overthrown,ghurids,architectural,achievements,included,remote,minaret,jam,ghurids,controlled,afghanistan,century,conquered,khwarazmian,dynasty",0.00,afghanistan
"in the early th century babur arrived from ferghana and captured kabul from the arghun dynasty babur would go on to conquer the afghan lodi dynasty who had ruled the delhi sultanate in the first battle of panipat between the th and th century the uzbek khanate of bukhara iranian safavids and indian mughals ruled parts of the territory during the medieval period the northwestern area of afghanistan was referred to by the regional name khorasan two of the four capitals of khorasan  are now located in afghanistan while the regions of kandahar zabulistan ghazni kabulistan and afghanistan formed the frontier between khorasan and hindustan however up to the th century the term khorasan was commonly used among natives to describe their country sir george elphinstone wrote with amazement that the country known to outsiders as afghanistan was referred to by its own inhabitants as khorasan and that the first afghan official whom he met at the border welcomed him to khorasan
",early th century babur arrived ferghana captured kabul arghun dynasty babur conquer afghan lodi dynasty ruled delhi sultanate battle panipat th th century uzbek khanate bukhara iranian safavids indian mughals ruled parts territory medieval period northwestern area afghanistan referred regional khorasan capitals khorasan located afghanistan regions kandahar zabulistan ghazni kabulistan afghanistan formed frontier khorasan hindustan th century term khorasan commonly natives describe country sir george elphinstone wrote amazement country known outsiders afghanistan referred inhabitants khorasan afghan official met border welcomed khorasan,8.27,"early,th,century,babur,arrived,ferghana,captured,kabul,arghun,dynasty,babur,conquer,afghan,lodi,dynasty,ruled,delhi,sultanate,battle,panipat,th,th,century,uzbek,khanate,bukhara,iranian,safavids,indian,mughals,ruled,parts,territory,medieval,period,northwestern,area,afghanistan,referred,regional,khorasan,capitals,khorasan,located,afghanistan,regions,kandahar,zabulistan,ghazni,kabulistan,afghanistan,formed,frontier,khorasan,hindustan,th,century,term,khorasan,commonly,natives,describe,country,sir,george,elphinstone,wrote,amazement,country,known,outsiders,afghanistan,referred,inhabitants,khorasan,afghan,official,met,border,welcomed,khorasan",0.00,afghanistan
"ahmad shah had sought out multiple reasons for his invasions ahmad shah saw afghanistan in a dire state and one that needed to expand and exploit a weak but rich neighboring country which ahmad shah had capitalized on in multiple opportunities during his invasions of india he sought the reasons needed to fill his treasury in a war plunder conquest based economy ahmad shah had launched his first invasion in  crossing the indus river his armies sacked and absorbed lahore into the durrani realm ahmad shah had met mughal armies at the battle of manupur  where he was defeated and forced to retreat to back to afghanistan ahmad shah had returned the next year in  where he had captured the area around lahore and punjab presenting it as an afghan victory for this campaigncitation needed from  to  ahmad shah would lead  more invasions the most important being his sixth invasion with the third battle of panipat which created a power vacuum in northern india halting maratha expansion
",ahmad shah sought multiple reasons invasions ahmad shah saw afghanistan dire state needed expand exploit weak rich neighboring country ahmad shah capitalized multiple opportunities invasions india sought reasons needed fill treasury war plunder conquest based economy ahmad shah launched invasion crossing indus river armies sacked absorbed lahore durrani realm ahmad shah met mughal armies battle manupur defeated forced retreat afghanistan ahmad shah returned year captured area lahore punjab presenting afghan victory campaigncitation needed ahmad shah lead invasions important sixth invasion battle panipat created power vacuum northern india halting maratha expansion,7.80,"ahmad,shah,sought,multiple,reasons,invasions,ahmad,shah,saw,afghanistan,dire,state,needed,expand,exploit,weak,rich,neighboring,country,ahmad,shah,capitalized,multiple,opportunities,invasions,india,sought,reasons,needed,fill,treasury,war,plunder,conquest,based,economy,ahmad,shah,launched,invasion,crossing,indus,river,armies,sacked,absorbed,lahore,durrani,realm,ahmad,shah,met,mughal,armies,battle,manupur,defeated,forced,retreat,afghanistan,ahmad,shah,returned,year,captured,area,lahore,punjab,presenting,afghan,victory,campaigncitation,needed,ahmad,shah,lead,invasions,important,sixth,invasion,battle,panipat,created,power,vacuum,northern,india,halting,maratha,expansion",0.00,afghanistan
"timur shah durrani ascended to the throne in november  having defeated a coalition under shah wali khan the influential prime minister of the durrani empire and humayun mirza timur shah began his reign by consolidating power toward himself and people loyal to him purging durrani sardars and influential tribal leaders in kabul and kandahar to bring support toward himself timur shahs reforms also saw the capital of the durrani empire being shifted from kandahar to kabul being able to cover the empire better as a base of ordination since it was essentially the heartland of the empire this reform saw kabul as the modern capital of afghanistan today having consolidated power to himself timur shah would fight multiple series of rebellions to consolidate and hold the empire apart timur shah would also lead campaigns into punjab against the sikhs like his father did however being more successful most prominent example of his battles during this campaign would be where timur shah led his forces under zangi khan durrani with over  men total of afghan qizilbash and mongol cavalrymen against over  sikh men the sikhs would lose over  in this battle and would stage a durrani resurgence in the punjab region the durranis lost multan in  after ahmad shahs death following this victory by timur shah timur shah was able to lay siege to multan and recapture it incorporating it into the durrani empire once again reintegrating it as a province until the siege of multan  timur shah would be succeeded by his son zaman shah durrani after his death on  or  may  timur shahs reign oversaw the attempted stabilization and consolidation of the empire however timur shah had over  sons a mistake that would plunge the empire in civil war over succession crises
",timur shah durrani ascended throne november defeated coalition shah wali khan influential prime minister durrani empire humayun mirza timur shah began reign consolidating power people loyal purging durrani sardars influential tribal leaders kabul kandahar bring support timur shahs reforms saw capital durrani empire shifted kandahar kabul able cover empire better base ordination essentially heartland empire reform saw kabul modern capital afghanistan today consolidated power timur shah fight multiple series rebellions consolidate hold empire apart timur shah lead campaigns punjab sikhs like father successful prominent example battles campaign timur shah led forces zangi khan durrani men total afghan qizilbash mongol cavalrymen sikh men sikhs lose battle stage durrani resurgence punjab region durranis lost multan ahmad shahs death following victory timur shah timur shah able lay siege multan recapture incorporating durrani empire reintegrating province siege multan timur shah succeeded son zaman shah durrani death timur shahs reign oversaw attempted stabilization consolidation empire timur shah sons mistake plunge empire civil war succession crises,7.57,"timur,shah,durrani,ascended,throne,november,defeated,coalition,shah,wali,khan,influential,prime,minister,durrani,empire,humayun,mirza,timur,shah,began,reign,consolidating,power,people,loyal,purging,durrani,sardars,influential,tribal,leaders,kabul,kandahar,bring,support,timur,shahs,reforms,saw,capital,durrani,empire,shifted,kandahar,kabul,able,cover,empire,better,base,ordination,essentially,heartland,empire,reform,saw,kabul,modern,capital,afghanistan,today,consolidated,power,timur,shah,fight,multiple,series,rebellions,consolidate,hold,empire,apart,timur,shah,lead,campaigns,punjab,sikhs,like,father,successful,prominent,example,battles,campaign,timur,shah,led,forces,zangi,khan,durrani,men,total,afghan,qizilbash,mongol,cavalrymen,sikh,men,sikhs,lose,battle,stage,durrani,resurgence,punjab,region,durranis,lost,multan,ahmad,shahs,death,following,victory,timur,shah,timur,shah,able,lay,siege,multan,recapture,incorporating,durrani,empire,reintegrating,province,siege,multan,timur,shah,succeeded,son,zaman,shah,durrani,death,timur,shahs,reign,oversaw,attempted,stabilization,consolidation,empire,timur,shah,sons,mistake,plunge,empire,civil,war,succession,crises",0.00,afghanistan
