Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
"the thirty years war between  and  devastated berlin one third of its houses were damaged or destroyed and the city lost half of its population frederick william known as the great elector who had succeeded his father george william as ruler in  initiated a policy of promoting immigration and religious tolerance with the edict of potsdam in  frederick william offered asylum to the french huguenots
",thirty years war devastated berlin houses damaged destroyed city lost half population frederick william known great elector succeeded father george william ruler initiated policy promoting immigration religious tolerance edict potsdam frederick william offered asylum french huguenots,7.23,"thirty,years,war,devastated,berlin,houses,damaged,destroyed,city,lost,half,population,frederick,william,known,great,elector,succeeded,father,george,william,ruler,initiated,policy,promoting,immigration,religious,tolerance,edict,potsdam,frederick,william,offered,asylum,french,huguenots",0.00,berlin
"since  the margraviate of brandenburg had been in personal union with the duchy of prussia in  the dual state formed the kingdom of prussia as frederick iii elector of brandenburg crowned himself as king frederick i in prussia berlin became the capital of the new kingdom replacing knigsberg this was a successful attempt to centralise the capital in the very far flung state and it was the first time the city began to grow in  berlin merged with the four cities of clln friedrichswerder friedrichstadt and dorotheenstadt under the name berlin haupt  und residenzstadt berlin
",margraviate brandenburg personal union duchy prussia dual state formed kingdom prussia frederick iii elector brandenburg crowned king frederick prussia berlin capital new kingdom replacing knigsberg successful attempt centralise capital far flung state time city began grow berlin merged cities clln friedrichswerder friedrichstadt dorotheenstadt berlin haupt und residenzstadt berlin,8.15,"margraviate,brandenburg,personal,union,duchy,prussia,dual,state,formed,kingdom,prussia,frederick,iii,elector,brandenburg,crowned,king,frederick,prussia,berlin,capital,new,kingdom,replacing,knigsberg,successful,attempt,centralise,capital,far,flung,state,time,city,began,grow,berlin,merged,cities,clln,friedrichswerder,friedrichstadt,dorotheenstadt,berlin,haupt,und,residenzstadt,berlin",0.00,berlin
"in  frederick ii known as frederick the great  came to power under the rule of frederick ii berlin became a center of the enlightenment but also was briefly occupied during the seven years war by the russian army following frances victory in the war of the fourth coalition napoleon bonaparte marched into berlin in  but granted self government to the city in  the city became part of the new province of brandenburg
",frederick ii known frederick great came power rule frederick ii berlin center enlightenment briefly occupied seven years war russian army following frances victory war fourth coalition napoleon bonaparte marched berlin granted self government city city new province brandenburg,8.15,"frederick,ii,known,frederick,great,came,power,rule,frederick,ii,berlin,center,enlightenment,briefly,occupied,seven,years,war,russian,army,following,frances,victory,war,fourth,coalition,napoleon,bonaparte,marched,berlin,granted,self,government,city,city,new,province,brandenburg",0.00,berlin
"the industrial revolution transformed berlin during the th century the citys economy and population expanded dramatically and it became the main railway hub and economic center of germany additional suburbs soon developed and increased the area and population of berlin in  neighboring suburbs including wedding moabit and several others were incorporated into berlin in  berlin became capital of the newly founded german empire in  it became a city district separate from brandenburg
",industrial revolution transformed berlin th century citys economy population expanded dramatically main railway hub economic center germany additional suburbs soon developed increased area population berlin neighboring suburbs including wedding moabit incorporated berlin berlin capital newly founded german empire city district separate brandenburg,6.19,"industrial,revolution,transformed,berlin,th,century,citys,economy,population,expanded,dramatically,main,railway,hub,economic,center,germany,additional,suburbs,soon,developed,increased,area,population,berlin,neighboring,suburbs,including,wedding,moabit,incorporated,berlin,berlin,capital,newly,founded,german,empire,city,district,separate,brandenburg",0.00,berlin
"in the early th century berlin had become a fertile ground for the german expressionist movement in fields such as architecture painting and cinema new forms of artistic styles were invented at the end of the first world war in  a republic was proclaimed by philipp scheidemann at the reichstag building in  the greater berlin act incorporated dozens of suburban cities villages and estates around berlin into an expanded city the act increased the area of berlin from  to  km  the population almost doubled and berlin had a population of around four million during the weimar era berlin underwent political unrest due to economic uncertainties but also became a renowned center of the roaring twenties the metropolis experienced its heyday as a major world capital and was known for its leadership roles in science technology arts the humanities city planning film higher education government and industries albert einstein rose to public prominence during his years in berlin being awarded the nobel prize for physics in 
",early th century berlin fertile ground german expressionist movement fields architecture painting cinema new forms artistic styles invented end world war republic proclaimed philipp scheidemann reichstag building greater berlin act incorporated dozens suburban cities villages estates berlin expanded city act increased area berlin km population doubled berlin population million weimar era berlin underwent political unrest economic uncertainties renowned center roaring twenties metropolis experienced heyday major world capital known leadership roles science technology arts humanities city planning film higher education government industries albert einstein rose public prominence years berlin awarded nobel prize physics,7.13,"early,th,century,berlin,fertile,ground,german,expressionist,movement,fields,architecture,painting,cinema,new,forms,artistic,styles,invented,end,world,war,republic,proclaimed,philipp,scheidemann,reichstag,building,greater,berlin,act,incorporated,dozens,suburban,cities,villages,estates,berlin,expanded,city,act,increased,area,berlin,km,population,doubled,berlin,population,million,weimar,era,berlin,underwent,political,unrest,economic,uncertainties,renowned,center,roaring,twenties,metropolis,experienced,heyday,major,world,capital,known,leadership,roles,science,technology,arts,humanities,city,planning,film,higher,education,government,industries,albert,einstein,rose,public,prominence,years,berlin,awarded,nobel,prize,physics",0.00,berlin
"in  adolf hitler and the nazi party came to power the national socialist regime embarked on monumental construction projects in berlin as a way to express their power and authority through architecture hitler envisioned berlins renewal projects were to turn the city into the new capital of the greater germanic reich nsdap rule diminished berlins jewish community from   to about  due to emigration between  and  after kristallnacht in  thousands of the citys jews were imprisoned in the nearby sachsenhausen concentration camp starting in early  many were shipped to concentration camps such as auschwitz during world war ii large parts of berlin were destroyed during  allied air raids and the  battle of berlin the allies dropped  tons of bombs on the city destroying  acres of the built up area around  civilians were killed after the end of the war in europe in may  berlin received large numbers of refugees from the eastern provinces the victorious powers divided the city into four sectors analogous to the occupation zones into which germany was divided the sectors of the western allies  formed west berlin while the soviet sector formed east berlin
",adolf hitler nazi party came power national socialist regime embarked monumental construction projects berlin way express power authority architecture hitler envisioned berlins renewal projects turn city new capital greater germanic reich nsdap rule diminished berlins jewish community emigration kristallnacht thousands citys jews imprisoned nearby sachsenhausen concentration camp starting early shipped concentration camps auschwitz world war ii large parts berlin destroyed allied air raids battle berlin allies dropped tons bombs city destroying acres built area civilians killed end war europe berlin received large numbers refugees eastern provinces victorious powers divided city sectors analogous occupation zones germany divided sectors western allies formed west berlin soviet sector formed east berlin,6.89,"adolf,hitler,nazi,party,came,power,national,socialist,regime,embarked,monumental,construction,projects,berlin,way,express,power,authority,architecture,hitler,envisioned,berlins,renewal,projects,turn,city,new,capital,greater,germanic,reich,nsdap,rule,diminished,berlins,jewish,community,emigration,kristallnacht,thousands,citys,jews,imprisoned,nearby,sachsenhausen,concentration,camp,starting,early,shipped,concentration,camps,auschwitz,world,war,ii,large,parts,berlin,destroyed,allied,air,raids,battle,berlin,allies,dropped,tons,bombs,city,destroying,acres,built,area,civilians,killed,end,war,europe,berlin,received,large,numbers,refugees,eastern,provinces,victorious,powers,divided,city,sectors,analogous,occupation,zones,germany,divided,sectors,western,allies,formed,west,berlin,soviet,sector,formed,east,berlin",0.00,berlin
"all four allies shared administrative responsibilities for berlin however in  when the western allies extended the currency reform in the western zones of germany to the three western sectors of berlin the soviet union imposed a blockade on the access routes to and from west berlin which lay entirely inside soviet controlled territory the berlin airlift conducted by the three western allies overcame this blockade by supplying food and other supplies to the city from june  to may  in  the federal republic of germany was founded in west germany and eventually included all of the american british and french zones excluding those three countries zones in berlin while the marxist leninist german democratic republic was proclaimed in east germany west berlin officially remained an occupied city but it politically was aligned with the federal republic of germany despite west berlins geographic isolation airline service to west berlin was granted only to american british and french airlines
",allies shared administrative responsibilities berlin western allies extended currency reform western zones germany western sectors berlin soviet union imposed blockade access routes west berlin lay entirely inside soviet controlled territory berlin airlift conducted western allies overcame blockade supplying food supplies city june federal republic germany founded west germany eventually included american british french zones excluding countries zones berlin marxist leninist german democratic republic proclaimed east germany west berlin officially remained occupied city politically aligned federal republic germany despite west berlins geographic isolation airline service west berlin granted american british french airlines,6.51,"allies,shared,administrative,responsibilities,berlin,western,allies,extended,currency,reform,western,zones,germany,western,sectors,berlin,soviet,union,imposed,blockade,access,routes,west,berlin,lay,entirely,inside,soviet,controlled,territory,berlin,airlift,conducted,western,allies,overcame,blockade,supplying,food,supplies,city,june,federal,republic,germany,founded,west,germany,eventually,included,american,british,french,zones,excluding,countries,zones,berlin,marxist,leninist,german,democratic,republic,proclaimed,east,germany,west,berlin,officially,remained,occupied,city,politically,aligned,federal,republic,germany,despite,west,berlins,geographic,isolation,airline,service,west,berlin,granted,american,british,french,airlines",0.00,berlin
"the founding of the two german states increased cold war tensions west berlin was surrounded by east german territory and east germany proclaimed the eastern part as its capital a move the western powers did not recognize east berlin included most of the citys historic center the west german government established itself in bonn in  east germany began to build the berlin wall around west berlin and events escalated to a tank standoff at checkpoint charlie west berlin was now de facto a part of west germany with a unique legal status while east berlin was de facto a part of east germany john f kennedy gave his ich bin ein berliner speech on  june  in front of the schneberg city hall located in the citys western part underlining the us support for west berlin berlin was completely divided although it was possible for westerners to pass to the other side through strictly controlled checkpoints for most easterners travel to west berlin or west germany was prohibited by the government of east germany in  a four power agreement guaranteed access to and from west berlin by car or train through east germany
",founding german states increased cold war tensions west berlin surrounded east german territory east germany proclaimed eastern capital western powers recognize east berlin included citys historic center west german government established bonn east germany began build berlin wall west berlin events escalated tank standoff checkpoint charlie west berlin de facto west germany unique legal status east berlin de facto east germany john f kennedy gave ich bin ein berliner speech june schneberg city hall located citys western underlining support west berlin berlin completely divided possible westerners pass strictly controlled checkpoints easterners travel west berlin west germany prohibited government east germany power agreement guaranteed access west berlin car train east germany,7.34,"founding,german,states,increased,cold,war,tensions,west,berlin,surrounded,east,german,territory,east,germany,proclaimed,eastern,capital,western,powers,recognize,east,berlin,included,citys,historic,center,west,german,government,established,bonn,east,germany,began,build,berlin,wall,west,berlin,events,escalated,tank,standoff,checkpoint,charlie,west,berlin,de,facto,west,germany,unique,legal,status,east,berlin,de,facto,east,germany,john,f,kennedy,gave,ich,bin,ein,berliner,speech,june,schneberg,city,hall,located,citys,western,underlining,support,west,berlin,berlin,completely,divided,possible,westerners,pass,strictly,controlled,checkpoints,easterners,travel,west,berlin,west,germany,prohibited,government,east,germany,power,agreement,guaranteed,access,west,berlin,car,train,east,germany",0.00,berlin
"in  with the end of the cold war and pressure from the east german population the berlin wall fell on  november and was subsequently mostly demolished today the east side gallery preserves a large portion of the wall on  october  the two parts of germany were reunified as the federal republic of germany and berlin again became a reunified city walter momper the mayor of west berlin became the first mayor of the reunified city in the interim city wide elections in december  resulted in the first all berlin mayor being elected to take office in january  with the separate offices of mayors in east and west berlin expiring by that time and eberhard diepgen  became the first elected mayor of a reunited berlin on  june  soldiers from the united states france and britain marched in a parade which was part of the ceremonies to mark the withdrawal of allied occupation troops allowing a reunified berlin  on  june  the bundestag  voted to move the seat of the german capital from bonn to berlin which was completed in 
",end cold war pressure east german population berlin wall fell november subsequently demolished today east gallery preserves large portion wall october parts germany reunified federal republic germany berlin reunified city walter momper mayor west berlin mayor reunified city interim city wide elections december resulted berlin mayor elected office january separate offices mayors east west berlin expiring time eberhard diepgen elected mayor reunited berlin june soldiers united states france britain marched parade ceremonies mark withdrawal allied occupation troops allowing reunified berlin june bundestag voted seat german capital bonn berlin completed,8.61,"end,cold,war,pressure,east,german,population,berlin,wall,fell,november,subsequently,demolished,today,east,gallery,preserves,large,portion,wall,october,parts,germany,reunified,federal,republic,germany,berlin,reunified,city,walter,momper,mayor,west,berlin,mayor,reunified,city,interim,city,wide,elections,december,resulted,berlin,mayor,elected,office,january,separate,offices,mayors,east,west,berlin,expiring,time,eberhard,diepgen,elected,mayor,reunited,berlin,june,soldiers,united,states,france,britain,marched,parade,ceremonies,mark,withdrawal,allied,occupation,troops,allowing,reunified,berlin,june,bundestag,voted,seat,german,capital,bonn,berlin,completed",0.00,berlin
"in  the fifa world cup final was held in berlin
",fifa world cup final held berlin,8.33,"fifa,world,cup,final,held,berlin",0.00,berlin
"in  more than  protestors took to the streets in berlin with demonstrations of racism for solidarity against the emergence of far right politics in germany
",protestors took streets berlin demonstrations racism solidarity emergence far right politics germany,8.33,"protestors,took,streets,berlin,demonstrations,racism,solidarity,emergence,far,right,politics,germany",0.00,berlin
"berlin brandenburg airport  opened in  nine years later than planned with terminal  coming into service at the end of october and flights to and from tegel airport ending in november due to the fall in passenger numbers resulting from the covid  pandemic plans were announced to temporarily close bers terminal  the former schnefeld airport beginning in march  for up to one year the connecting link of you bahn line you from alexanderplatz to hauptbahnhof along with the new stations rotes rathaus and unter den linden opened on  december  with the museumsinsel you bahn station expected to open around march  which would complete all new works on the you a partial opening by the end of  of the humboldt forum museum housed in the reconstructed berlin palace which had been announced in june was postponed until march 
",berlin brandenburg airport opened years later planned terminal coming service end october flights tegel airport ending november fall passenger numbers resulting covid pandemic plans announced temporarily close bers terminal schnefeld airport beginning march year connecting link bahn line alexanderplatz hauptbahnhof new stations rotes rathaus unter den linden opened december museumsinsel bahn station expected open march complete new works partial opening end humboldt forum museum housed reconstructed berlin palace announced june postponed march,7.80,"berlin,brandenburg,airport,opened,years,later,planned,terminal,coming,service,end,october,flights,tegel,airport,ending,november,fall,passenger,numbers,resulting,covid,pandemic,plans,announced,temporarily,close,bers,terminal,schnefeld,airport,beginning,march,year,connecting,link,bahn,line,alexanderplatz,hauptbahnhof,new,stations,rotes,rathaus,unter,den,linden,opened,december,museumsinsel,bahn,station,expected,open,march,complete,new,works,partial,opening,end,humboldt,forum,museum,housed,reconstructed,berlin,palace,announced,june,postponed,march",0.00,berlin
"the legal basis for a combined state of berlin and brandenburg is different from other state fusion proposals normally article  of the basic law stipulates that a state fusion requires a federal law however a clause added to the basic law in  article a allows berlin and brandenburg to unify without federal approval requiring a referendum and a ratification by both state parliaments
",legal basis combined state berlin brandenburg different state fusion proposals normally article basic law stipulates state fusion requires federal law clause added basic law article allows berlin brandenburg unify federal approval requiring referendum ratification state parliaments,7.01,"legal,basis,combined,state,berlin,brandenburg,different,state,fusion,proposals,normally,article,basic,law,stipulates,state,fusion,requires,federal,law,clause,added,basic,law,article,allows,berlin,brandenburg,unify,federal,approval,requiring,referendum,ratification,state,parliaments",0.00,berlin
"in  there was an unsuccessful attempt of unifying the states of berlin and brandenburg both share a common history dialect and culture and in  there are over  residents of brandenburg that commute to berlin the fusion had the near unanimous support by a broad coalition of both state governments political parties media business associations trade unions and churches though berlin voted in favor by a small margin largely based on support in former west berlin brandenburg voters disapproved of the fusion by a large margin it failed largely due to brandenburg voters not wanting to take on berlins large and growing public debt and fearing losing identity and influence to the capital
",unsuccessful attempt unifying states berlin brandenburg share common history dialect culture residents brandenburg commute berlin fusion near unanimous support broad coalition state governments political parties media business associations trade unions churches berlin voted favor small margin largely based support west berlin brandenburg voters disapproved fusion large margin failed largely brandenburg voters wanting berlins large growing public debt fearing losing identity influence capital,7.28,"unsuccessful,attempt,unifying,states,berlin,brandenburg,share,common,history,dialect,culture,residents,brandenburg,commute,berlin,fusion,near,unanimous,support,broad,coalition,state,governments,political,parties,media,business,associations,trade,unions,churches,berlin,voted,favor,small,margin,largely,based,support,west,berlin,brandenburg,voters,disapproved,fusion,large,margin,failed,largely,brandenburg,voters,wanting,berlins,large,growing,public,debt,fearing,losing,identity,influence,capital",0.00,berlin
