Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
"the earliest attestation of continuous arabic text in an ancestor of the modern arabic script are three lines of poetry by a man named garmallhe found in en avdat israel and dated to around  ce this is followed by the namara inscription an epitaph of the lakhmid king imru al qays bar amro dating to  ce found at namaraa syria from the th to the th centuries the nabataean script evolves into the arabic script recognizable from the early islamic era there are inscriptions in an undotted  letter arabic script dating to the th century ce found at four locations in syria  the oldest surviving papyrus in arabic dates to  ce and it uses dots to produce the modern  letter arabic alphabet the language of that papyrus and of the quran are referred to by linguists as quranic arabic as distinct from its codification soon thereafter into classical arabic
",earliest attestation continuous arabic text ancestor modern arabic script lines poetry man named garmallhe found en avdat israel dated ce followed namara inscription epitaph lakhmid king imru al qays bar amro dating ce found namaraa syria th th centuries nabataean script evolves arabic script recognizable early islamic era inscriptions undotted letter arabic script dating th century ce found locations syria oldest surviving papyrus arabic dates ce uses dots produce modern letter arabic alphabet language papyrus quran referred linguists quranic arabic distinct codification soon classical arabic,7.50,"earliest,attestation,continuous,arabic,text,ancestor,modern,arabic,script,lines,poetry,man,named,garmallhe,found,en,avdat,israel,dated,ce,followed,namara,inscription,epitaph,lakhmid,king,imru,al,qays,bar,amro,dating,ce,found,namaraa,syria,th,th,centuries,nabataean,script,evolves,arabic,script,recognizable,early,islamic,era,inscriptions,undotted,letter,arabic,script,dating,th,century,ce,found,locations,syria,oldest,surviving,papyrus,arabic,dates,ce,uses,dots,produce,modern,letter,arabic,alphabet,language,papyrus,quran,referred,linguists,quranic,arabic,distinct,codification,soon,classical,arabic",0.00,arabic
"in late pre islamic times a transdialectal and transcommunal variety of arabic emerged in the hejaz which continued living its parallel life after literary arabic had been institutionally standardized in the nd and rd century of the hijra most strongly in judeo christian texts keeping alive ancient features eliminated from the learned tradition  this variety and both its classicizing and lay iterations have been termed middle arabic in the past but they are thought to continue an old higazi register it is clear that the orthography of the quran was not developed for the standardized form of classical arabic rather it shows the attempt on the part of writers to record an archaic form of old higazicitation needed
",late pre islamic times transdialectal transcommunal variety arabic emerged hejaz continued living parallel life literary arabic institutionally standardized nd rd century hijra strongly judeo christian texts keeping alive ancient features eliminated learned tradition variety classicizing lay iterations termed middle arabic past thought continue old higazi register clear orthography quran developed standardized form classical arabic shows attempt writers record archaic form old higazicitation needed,7.63,"late,pre,islamic,times,transdialectal,transcommunal,variety,arabic,emerged,hejaz,continued,living,parallel,life,literary,arabic,institutionally,standardized,nd,rd,century,hijra,strongly,judeo,christian,texts,keeping,alive,ancient,features,eliminated,learned,tradition,variety,classicizing,lay,iterations,termed,middle,arabic,past,thought,continue,old,higazi,register,clear,orthography,quran,developed,standardized,form,classical,arabic,shows,attempt,writers,record,archaic,form,old,higazicitation,needed",0.00,arabic
"in the late th century ad a relatively uniform intertribal poetic koine distinct from the spoken vernaculars developed based on the bedouin dialects of najd probably in connection with the court of al ra during the first islamic century the majority of arabic poets and arabic writing persons spoke arabic as their mother tongue their texts although mainly preserved in far later manuscripts contain traces of non standardized classical arabic elements in morphology and syntaxcitation needed
",late th century ad relatively uniform intertribal poetic koine distinct spoken vernaculars developed based bedouin dialects najd probably connection court al ra islamic century majority arabic poets arabic writing persons spoke arabic mother tongue texts mainly preserved far later manuscripts contain traces non standardized classical arabic elements morphology syntaxcitation needed,5.27,"late,th,century,ad,relatively,uniform,intertribal,poetic,koine,distinct,spoken,vernaculars,developed,based,bedouin,dialects,najd,probably,connection,court,al,ra,islamic,century,majority,arabic,poets,arabic,writing,persons,spoke,arabic,mother,tongue,texts,mainly,preserved,far,later,manuscripts,contain,traces,non,standardized,classical,arabic,elements,morphology,syntaxcitation,needed",0.00,arabic
"abu al aswad al duali  is credited with standardizing arabic grammar or an naw  and pioneering a system of diacritics to differentiate consonants  and indicate vocalization  al khalil ibn ahmad al farahidi  compiled the first arabic dictionary kitb al ayn  and is credited with establishing the rules of arabic prosody al jahiz  proposed to al akhfash al akbar an overhaul of the grammar of arabic but it would not come to pass for two centuries the standardization of arabic reached completion around the end of the th century the first comprehensive description of the arabiyya arabic sbawayhis al kitb is based first of all upon a corpus of poetic texts in addition to quran usage and bedouin informants whom he considered to be reliable speakers of the arabiyya
",abu al aswad al duali credited standardizing arabic grammar naw pioneering system diacritics differentiate consonants indicate vocalization al khalil ibn ahmad al farahidi compiled arabic dictionary kitb al ayn credited establishing rules arabic prosody al jahiz proposed al akhfash al akbar overhaul grammar arabic come pass centuries standardization arabic reached completion end th century comprehensive description arabiyya arabic sbawayhis al kitb based corpus poetic texts addition quran usage bedouin informants considered reliable speakers arabiyya,7.05,"abu,al,aswad,al,duali,credited,standardizing,arabic,grammar,naw,pioneering,system,diacritics,differentiate,consonants,indicate,vocalization,al,khalil,ibn,ahmad,al,farahidi,compiled,arabic,dictionary,kitb,al,ayn,credited,establishing,rules,arabic,prosody,al,jahiz,proposed,al,akhfash,al,akbar,overhaul,grammar,arabic,come,pass,centuries,standardization,arabic,reached,completion,end,th,century,comprehensive,description,arabiyya,arabic,sbawayhis,al,kitb,based,corpus,poetic,texts,addition,quran,usage,bedouin,informants,considered,reliable,speakers,arabiyya",0.00,arabic
"arabic spread with the spread of islam following the early muslim conquests arabic gained vocabulary from middle persian and turkish in the early abbasid period many classical greek terms entered arabic through translations carried out at baghdads house of wisdom
",arabic spread spread islam following early muslim conquests arabic gained vocabulary middle persian turkish early abbasid period classical greek terms entered arabic translations carried baghdads house wisdom,4.92,"arabic,spread,spread,islam,following,early,muslim,conquests,arabic,gained,vocabulary,middle,persian,turkish,early,abbasid,period,classical,greek,terms,entered,arabic,translations,carried,baghdads,house,wisdom",0.00,arabic
"by the th century knowledge of classical arabic had become an essential prerequisite for rising into the higher classes throughout the islamic world both for muslims and non muslims for example maimonides the andalusi jewish philosopher authored works in judeo arabicarabic written in hebrew scriptincluding his famous the guide for the perplexed 
",th century knowledge classical arabic essential prerequisite rising higher classes islamic world muslims non muslims example maimonides andalusi jewish philosopher authored works judeo arabicarabic written hebrew scriptincluding famous guide perplexed,6.32,"th,century,knowledge,classical,arabic,essential,prerequisite,rising,higher,classes,islamic,world,muslims,non,muslims,example,maimonides,andalusi,jewish,philosopher,authored,works,judeo,arabicarabic,written,hebrew,scriptincluding,famous,guide,perplexed",0.00,arabic
"ibn jinni of mosul a pioneer in phonology wrote prolifically in the th century on arabic morphology and phonology in works such as kitb al munif kitb al mutasab and kitb al khai ar
",ibn jinni mosul pioneer phonology wrote prolifically th century arabic morphology phonology works kitb al munif kitb al mutasab kitb al khaiar,6.08,"ibn,jinni,mosul,pioneer,phonology,wrote,prolifically,th,century,arabic,morphology,phonology,works,kitb,al,munif,kitb,al,mutasab,kitb,al,khaiar",0.00,arabic
"ibn mada of cordoba  realized the overhaul of arabic grammar first proposed by al jahiz  years prior
",ibn mada cordoba realized overhaul arabic grammar proposed al jahiz years prior,4.95,"ibn,mada,cordoba,realized,overhaul,arabic,grammar,proposed,al,jahiz,years,prior",0.00,arabic
"the maghrebi lexicographer ibn manzur compiled lisn al arab  a major reference dictionary of arabic in 
",maghrebi lexicographer ibn manzur compiled lisn al arab major reference dictionary arabic,3.85,"maghrebi,lexicographer,ibn,manzur,compiled,lisn,al,arab,major,reference,dictionary,arabic",0.00,arabic
"charles fergusons koine theory claims that the modern arabic dialects collectively descend from a single military koine that sprang up during the islamic conquests this view has been challenged in recent times ahmad al jallad proposes that there were at least two considerably distinct types of arabic on the eve of the conquests northern and central  the modern dialects emerged from a new contact situation produced following the conquests instead of the emergence of a single or multiple koines the dialects contain several sedimentary layers of borrowed and areal features which they absorbed at different points in their linguistic histories according to veersteegh and bickerton colloquial arabic dialects arose from pidginized arabic formed from contact between arabs and conquered peoples pidginization and subsequent creolization among arabs and arabized peoples could explain relative morphological and phonological simplicity of vernacular arabic compared to classical and msa
",charles fergusons koine theory claims modern arabic dialects collectively descend single military koine sprang islamic conquests view challenged recent times ahmad al jallad proposes considerably distinct types arabic eve conquests northern central modern dialects emerged new contact situation produced following conquests instead emergence single multiple koines dialects contain sedimentary layers borrowed areal features absorbed different points linguistic histories according veersteegh bickerton colloquial arabic dialects arose pidginized arabic formed contact arabs conquered peoples pidginization subsequent creolization arabs arabized peoples explain relative morphological phonological simplicity vernacular arabic compared classical msa,5.67,"charles,fergusons,koine,theory,claims,modern,arabic,dialects,collectively,descend,single,military,koine,sprang,islamic,conquests,view,challenged,recent,times,ahmad,al,jallad,proposes,considerably,distinct,types,arabic,eve,conquests,northern,central,modern,dialects,emerged,new,contact,situation,produced,following,conquests,instead,emergence,single,multiple,koines,dialects,contain,sedimentary,layers,borrowed,areal,features,absorbed,different,points,linguistic,histories,according,veersteegh,bickerton,colloquial,arabic,dialects,arose,pidginized,arabic,formed,contact,arabs,conquered,peoples,pidginization,subsequent,creolization,arabs,arabized,peoples,explain,relative,morphological,phonological,simplicity,vernacular,arabic,compared,classical,msa",0.00,arabic
"in around the th and th centuries in al andalus the zajal and muwashah poetry forms developed in the dialectical arabic of cordoba and the maghreb
",th th centuries al andalus zajal muwashah poetry forms developed dialectical arabic cordoba maghreb,8.16,"th,th,centuries,al,andalus,zajal,muwashah,poetry,forms,developed,dialectical,arabic,cordoba,maghreb",0.00,arabic
"
the nahda was a cultural and especially literary renaissance of the th century in which writers sought to fuse arabic and european forms of expression according to james l gelvin nahda writers attempted to simplify the arabic language and script so that it might be accessible to a wider audience",nahda cultural especially literary renaissance th century writers sought fuse arabic european forms expression according james l gelvin nahda writers attempted simplify arabic language script accessible wider audience,7.41,"nahda,cultural,especially,literary,renaissance,th,century,writers,sought,fuse,arabic,european,forms,expression,according,james,l,gelvin,nahda,writers,attempted,simplify,arabic,language,script,accessible,wider,audience",0.00,arabic
in the wake of the industrial revolution and european hegemony and colonialism pioneering arabic presses such as the amiri press established by muhammad ali  dramatically changed the diffusion and consumption of arabic literature and publications rifaa al tahtawi proposed the establishment of madrasat al alsun in  and led a translation campaign that highlighted the need for a lexical injection in arabic to suit concepts of the industrial and post industrial age in response a number of arabic academies modeled after the acadmie franaise were established with the aim of developing standardized additions to the arabic lexicon to suit these transformations first in damascus  then in cairo  baghdad  rabat  amman  khartum ar  and tunis  they review language development monitor new words and approve inclusion of new words into their published standard dictionaries they also publish old and historical arabic manuscriptscitation needed in  a bureau of arabization standardization was added to the educational cultural and scientific organization of the arab league these academies and organizations have worked toward the arabization of the sciences creating terms in arabic to describe new concepts toward the standardization of these new terms throughout the arabic speaking world and toward the development of arabic as a world language this gave rise to what western scholars call modern standard arabic from the s arabization became a postcolonial nationalist policy in countries such as tunisia algeria morocco and sudan ,wake industrial revolution european hegemony colonialism pioneering arabic presses amiri press established muhammad ali dramatically changed diffusion consumption arabic literature publications rifaa al tahtawi proposed establishment madrasat al alsun led translation campaign highlighted need lexical injection arabic suit concepts industrial post industrial age response number arabic academies modeled acadmie franaise established aim developing standardized additions arabic lexicon suit transformations damascus cairo baghdad rabat amman khartumar tunis review language development monitor new words approve inclusion new words published standard dictionaries publish old historical arabic manuscriptscitation needed bureau arabization standardization added educational cultural scientific organization arab league academies organizations worked arabization sciences creating terms arabic describe new concepts standardization new terms arabic speaking world development arabic world language gave rise western scholars modern standard arabic arabization postcolonial nationalist policy countries tunisia algeria morocco sudan,6.33,"wake,industrial,revolution,european,hegemony,colonialism,pioneering,arabic,presses,amiri,press,established,muhammad,ali,dramatically,changed,diffusion,consumption,arabic,literature,publications,rifaa,al,tahtawi,proposed,establishment,madrasat,al,alsun,led,translation,campaign,highlighted,need,lexical,injection,arabic,suit,concepts,industrial,post,industrial,age,response,number,arabic,academies,modeled,acadmie,franaise,established,aim,developing,standardized,additions,arabic,lexicon,suit,transformations,damascus,cairo,baghdad,rabat,amman,khartumar,tunis,review,language,development,monitor,new,words,approve,inclusion,new,words,published,standard,dictionaries,publish,old,historical,arabic,manuscriptscitation,needed,bureau,arabization,standardization,added,educational,cultural,scientific,organization,arab,league,academies,organizations,worked,arabization,sciences,creating,terms,arabic,describe,new,concepts,standardization,new,terms,arabic,speaking,world,development,arabic,world,language,gave,rise,western,scholars,modern,standard,arabic,arabization,postcolonial,nationalist,policy,countries,tunisia,algeria,morocco,sudan",0.00,arabic
"arabic usually refers to standard arabic which western linguists divide into classical arabic and modern standard arabic it could also refer to any of a variety of regional vernacular arabic dialects which are not necessarily mutually intelligible
",arabic usually refers standard arabic western linguists divide classical arabic modern standard arabic refer variety regional vernacular arabic dialects necessarily mutually intelligible,6.05,"arabic,usually,refers,standard,arabic,western,linguists,divide,classical,arabic,modern,standard,arabic,refer,variety,regional,vernacular,arabic,dialects,necessarily,mutually,intelligible",0.00,arabic
"classical arabic is the language found in the quran used from the period of pre islamic arabia to that of the abbasid caliphate classical arabic is prescriptive according to the syntactic and grammatical norms laid down by classical grammarians  and the vocabulary defined in classical dictionaries citation needed
",classical arabic language found quran period pre islamic arabia abbasid caliphate classical arabic prescriptive according syntactic grammatical norms laid classical grammarians vocabulary defined classical dictionaries citation needed,6.67,"classical,arabic,language,found,quran,period,pre,islamic,arabia,abbasid,caliphate,classical,arabic,prescriptive,according,syntactic,grammatical,norms,laid,classical,grammarians,vocabulary,defined,classical,dictionaries,citation,needed",0.00,arabic
"modern standard arabic  largely follows the grammatical standards of classical arabic and uses much of the same vocabulary however it has discarded some grammatical constructions and vocabulary that no longer have any counterpart in the spoken varieties and has adopted certain new constructions and vocabulary from the spoken varieties much of the new vocabulary is used to denote concepts that have arisen in the industrial and post industrial era especially in modern times due to its grounding in classical arabic modern standard arabic is removed over a millennium from everyday speech which is construed as a multitude of dialects of this language these dialects and modern standard arabic are described by some scholars as not mutually comprehensible the former are usually acquired in families while the latter is taught in formal education settings however there have been studies reporting some degree of comprehension of stories told in the standard variety among preschool aged children the relation between modern standard arabic and these dialects is sometimes compared to that of classical latin and vulgar latin vernaculars  in medieval and early modern europe
",modern standard arabic largely follows grammatical standards classical arabic uses vocabulary discarded grammatical constructions vocabulary longer counterpart spoken varieties adopted certain new constructions vocabulary spoken varieties new vocabulary denote concepts arisen industrial post industrial era especially modern times grounding classical arabic modern standard arabic removed millennium everyday speech construed multitude dialects language dialects modern standard arabic described scholars mutually comprehensible usually acquired families taught formal education settings studies reporting degree comprehension stories told standard variety preschool aged children relation modern standard arabic dialects compared classical latin vulgar latin vernaculars medieval early modern europe,7.48,"modern,standard,arabic,largely,follows,grammatical,standards,classical,arabic,uses,vocabulary,discarded,grammatical,constructions,vocabulary,longer,counterpart,spoken,varieties,adopted,certain,new,constructions,vocabulary,spoken,varieties,new,vocabulary,denote,concepts,arisen,industrial,post,industrial,era,especially,modern,times,grounding,classical,arabic,modern,standard,arabic,removed,millennium,everyday,speech,construed,multitude,dialects,language,dialects,modern,standard,arabic,described,scholars,mutually,comprehensible,usually,acquired,families,taught,formal,education,settings,studies,reporting,degree,comprehension,stories,told,standard,variety,preschool,aged,children,relation,modern,standard,arabic,dialects,compared,classical,latin,vulgar,latin,vernaculars,medieval,early,modern,europe",0.00,arabic
"msa is the variety used in most current printed arabic publications spoken by some of the arabic media across north africa and the middle east and understood by most educated arabic speakers literary arabic and standard arabic  are less strictly defined terms that may refer to modern standard arabic or classical arabiccitation needed
",msa variety current printed arabic publications spoken arabic media north africa middle east understood educated arabic speakers literary arabic standard arabic strictly defined terms refer modern standard arabic classical arabiccitation needed,6.55,"msa,variety,current,printed,arabic,publications,spoken,arabic,media,north,africa,middle,east,understood,educated,arabic,speakers,literary,arabic,standard,arabic,strictly,defined,terms,refer,modern,standard,arabic,classical,arabiccitation,needed",0.00,arabic
"some of the differences between classical arabic  and modern standard arabic  are as followscitation needed
",differences classical arabic modern standard arabic followscitation needed,6.48,"differences,classical,arabic,modern,standard,arabic,followscitation,needed",0.00,arabic
"colloquial or dialectal arabic refers to the many national or regional varieties which constitute the everyday spoken language colloquial arabic has many regional variants geographically distant varieties usually differ enough to be mutually unintelligible and some linguists consider them distinct languages however research indicates a high degree of mutual intelligibility between closely related arabic variants for native speakers listening to words sentences and texts and between more distantly related dialects in interactional situations
",colloquial dialectal arabic refers national regional varieties constitute everyday spoken language colloquial arabic regional variants geographically distant varieties usually differ mutually unintelligible linguists consider distinct languages research indicates high degree mutual intelligibility closely related arabic variants native speakers listening words sentences texts distantly related dialects interactional situations,4.75,"colloquial,dialectal,arabic,refers,national,regional,varieties,constitute,everyday,spoken,language,colloquial,arabic,regional,variants,geographically,distant,varieties,usually,differ,mutually,unintelligible,linguists,consider,distinct,languages,research,indicates,high,degree,mutual,intelligibility,closely,related,arabic,variants,native,speakers,listening,words,sentences,texts,distantly,related,dialects,interactional,situations",0.00,arabic
"hassaniya arabic and maltese are only varieties of modern arabic to have acquired official status the senegalese government adopted the latin script to write hassaniya maltese is spoken in  malta and written with the latin script linguists agree that it is a variety of spoken arabic descended from siculo arabic though it has experienced extensive changes as a result of sustained and intensive contact with italo romance varieties and more recently also with english due to a mix of social cultural historical political and indeed linguistic factors many maltese people today consider their language semitic but not a type of arabic
",hassaniya arabic maltese varieties modern arabic acquired official status senegalese government adopted latin script write hassaniya maltese spoken malta written latin script linguists agree variety spoken arabic descended siculo arabic experienced extensive changes result sustained intensive contact italo romance varieties recently english mix social cultural historical political linguistic factors maltese people today consider language semitic type arabic,6.93,"hassaniya,arabic,maltese,varieties,modern,arabic,acquired,official,status,senegalese,government,adopted,latin,script,write,hassaniya,maltese,spoken,malta,written,latin,script,linguists,agree,variety,spoken,arabic,descended,siculo,arabic,experienced,extensive,changes,result,sustained,intensive,contact,italo,romance,varieties,recently,english,mix,social,cultural,historical,political,linguistic,factors,maltese,people,today,consider,language,semitic,type,arabic",0.00,arabic
