Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
"after the civil war the city became a hub for railroad shipping in the region which added to its economy by  several railroad lines branched from cairo in addition to shipping and railroads a major industry in cairo was the operation of ferries into the late th century nearly  railroad cars could be ferried across the river in as little as six months vehicles were also ferried as there were no automobile bridges in the area in the early th century the ferry industry created numerous jobs in cairo to handle large amounts of cargo and numerous passengers through the city
",civil war city hub railroad shipping region added economy railroad lines branched cairo addition shipping railroads major industry cairo operation ferries late th century nearly railroad cars ferried river little months vehicles ferried automobile bridges area early th century ferry industry created numerous jobs cairo handle large amounts cargo numerous passengers city,8.51,"civil,war,city,hub,railroad,shipping,region,added,economy,railroad,lines,branched,cairo,addition,shipping,railroads,major,industry,cairo,operation,ferries,late,th,century,nearly,railroad,cars,ferried,river,little,months,vehicles,ferried,automobile,bridges,area,early,th,century,ferry,industry,created,numerous,jobs,cairo,handle,large,amounts,cargo,numerous,passengers,city",0.00,cairo
"wealthy merchants and shippers built numerous fine mansions in the th and early th century including the italianate magnolia manor completed in  and the second empire riverlore mansion built by capt william p halliday in  across the street from the customs house the cairo public library was constructed in  of queen anne style architecture finished with stained glass windows and ornate woodwork the library was dedicated on july   as the a b safford memorial library anna e safford  paid for the construction of the library and donated it to the city these and other significant buildings are also listed on the national register
",wealthy merchants shippers built numerous fine mansions th early th century including italianate magnolia manor completed second empire riverlore mansion built capt william p halliday street customs house cairo public library constructed queen anne style architecture finished stained glass windows ornate woodwork library dedicated july b safford memorial library anna e safford paid construction library donated city significant buildings listed national register,6.49,"wealthy,merchants,shippers,built,numerous,fine,mansions,th,early,th,century,including,italianate,magnolia,manor,completed,second,empire,riverlore,mansion,built,capt,william,p,halliday,street,customs,house,cairo,public,library,constructed,queen,anne,style,architecture,finished,stained,glass,windows,ornate,woodwork,library,dedicated,july,b,safford,memorial,library,anna,e,safford,paid,construction,library,donated,city,significant,buildings,listed,national,register",0.00,cairo
"for protection from seasonal flooding cairo is completely enclosed by a series of levees and flood walls due to its low elevation between the rivers several buildings including the old custom house were originally designed to be built to a higher street level to be at the same height as the top of the levees that plan was scrapped as the cost of fill to raise the streets and surrounding land to that height proved to be impractical in  a large flood gate was constructed by stupp brothers of st louis missouri the flood gate is known as the big subway gate and it was designed to seal the northern levee in cairo by closing over yous highway  the gate weighs  tons is  feet wide  feet high and five feet thick with the addition of the gate cairo could become an island completely sealed off from approaching flood waters
",protection seasonal flooding cairo completely enclosed series levees flood walls low elevation rivers buildings including old custom house originally designed built higher street level height levees plan scrapped cost fill raise streets surrounding land height proved impractical large flood gate constructed stupp brothers st louis missouri flood gate known big subway gate designed seal northern levee cairo closing yous highway gate weighs tons feet wide feet high feet thick addition gate cairo island completely sealed approaching flood waters,8.62,"protection,seasonal,flooding,cairo,completely,enclosed,series,levees,flood,walls,low,elevation,rivers,buildings,including,old,custom,house,originally,designed,built,higher,street,level,height,levees,plan,scrapped,cost,fill,raise,streets,surrounding,land,height,proved,impractical,large,flood,gate,constructed,stupp,brothers,st,louis,missouri,flood,gate,known,big,subway,gate,designed,seal,northern,levee,cairo,closing,yous,highway,gate,weighs,tons,feet,wide,feet,high,feet,thick,addition,gate,cairo,island,completely,sealed,approaching,flood,waters",0.00,cairo
"following the great mississippi flood of  the levee system around cairo was strengthened as part of this project the corps of engineers established the birds point new madrid floodway the ohio river flood of  brought a record water level to cairo that crested at  feet to protect cairo corps of engineers closed the flood gate and blew a breach in the birds point levee for the first time to relieve pressure on the cairo flood wall following the flood the concrete flood wall was raised to its current height it is designed to protect the town from flood waters up to  feet
",following great mississippi flood levee system cairo strengthened project corps engineers established birds point new madrid floodway ohio river flood brought record water level cairo crested feet protect cairo corps engineers closed flood gate blew breach birds point levee time relieve pressure cairo flood wall following flood concrete flood wall raised current height designed protect town flood waters feet,7.48,"following,great,mississippi,flood,levee,system,cairo,strengthened,project,corps,engineers,established,birds,point,new,madrid,floodway,ohio,river,flood,brought,record,water,level,cairo,crested,feet,protect,cairo,corps,engineers,closed,flood,gate,blew,breach,birds,point,levee,time,relieve,pressure,cairo,flood,wall,following,flood,concrete,flood,wall,raised,current,height,designed,protect,town,flood,waters,feet",0.00,cairo
"in  the federal government constructed a new yous post office and court house in cairo still growing the city had a population approaching  the new federal court house located at  washington was designed by the architects louis a simon and george howe the yous district court for the eastern district of illinois moved into the new court house in  from the old yous custom house and post office
",federal government constructed new yous post office court house cairo growing city population approaching new federal court house located washington designed architects louis simon george howe yous district court eastern district illinois moved new court house old yous custom house post office,6.58,"federal,government,constructed,new,yous,post,office,court,house,cairo,growing,city,population,approaching,new,federal,court,house,located,washington,designed,architects,louis,simon,george,howe,yous,district,court,eastern,district,illinois,moved,new,court,house,old,yous,custom,house,post,office",0.00,cairo
"after the yous district court structure in illinois was reorganized in  the court house was used for the yous district court for the southern district of illinois the building remains in use by the federal courts and as the active post office for cairo the court house was built and is operated by the yous general services administration
",yous district court structure illinois reorganized court house yous district court southern district illinois building remains use federal courts active post office cairo court house built operated yous general services administration,7.96,"yous,district,court,structure,illinois,reorganized,court,house,yous,district,court,southern,district,illinois,building,remains,use,federal,courts,active,post,office,cairo,court,house,built,operated,yous,general,services,administration",0.00,cairo
"cairos turbulent history of race relations is marked by the  spectacle lynching of black resident william james in  cairo had a population of nearly  of that total approximately  residents were african american or  percent in  this was an unusually high black population for a town of cairos size in the north five percent of all black residents in the state of illinois lived here later in the early th century chicago became the center of black life in the state as it was the destination of tens of thousands of migrants during the great migration
",cairos turbulent history race relations marked spectacle lynching black resident william james cairo population nearly total approximately residents african american percent unusually high black population town cairos size north percent black residents state illinois lived later early th century chicago center black life state destination tens thousands migrants great migration,8.17,"cairos,turbulent,history,race,relations,marked,spectacle,lynching,black,resident,william,james,cairo,population,nearly,total,approximately,residents,african,american,percent,unusually,high,black,population,town,cairos,size,north,percent,black,residents,state,illinois,lived,later,early,th,century,chicago,center,black,life,state,destination,tens,thousands,migrants,great,migration",0.00,cairo
"although blacks comprised a large proportion of the cairo population they were frequently discriminated against in jobs and housing race relations were strained in  the state passed an anti lynching law in 
",blacks comprised large proportion cairo population frequently discriminated jobs housing race relations strained state passed anti lynching law,6.76,"blacks,comprised,large,proportion,cairo,population,frequently,discriminated,jobs,housing,race,relations,strained,state,passed,anti,lynching,law",0.00,cairo
"james was accused of killing pelly by choking her to death in an alley with pieces of a flour sack on the evening of november   pellys body was discovered the next morning police believed that james was large enough to have committed the crime especially as there were rumors of an accomplice james was placed in police custody on tuesday where he remained until wednesday evening no physical evidence linked him to the crime as word of the crime spread whites in cairo demanded an immediate trial of james but the case was delayed by the court the white townspeople grew infuriated by the delay in a speedy trial and the threat of mob violence quickly developed on november  sheriff frank e davis arranged to take james out of the city jail on an illinois central train to avoid mob violence
",james accused killing pelly choking death alley pieces flour sack evening november pellys body discovered morning police believed james large committed crime especially rumors accomplice james placed police custody tuesday remained wednesday evening physical evidence linked crime word crime spread whites cairo demanded immediate trial james case delayed court white townspeople grew infuriated delay speedy trial threat mob violence quickly developed november sheriff frank e davis arranged james city jail illinois central train avoid mob violence,8.20,"james,accused,killing,pelly,choking,death,alley,pieces,flour,sack,evening,november,pellys,body,discovered,morning,police,believed,james,large,committed,crime,especially,rumors,accomplice,james,placed,police,custody,tuesday,remained,wednesday,evening,physical,evidence,linked,crime,word,crime,spread,whites,cairo,demanded,immediate,trial,james,case,delayed,court,white,townspeople,grew,infuriated,delay,speedy,trial,threat,mob,violence,quickly,developed,november,sheriff,frank,e,davis,arranged,james,city,jail,illinois,central,train,avoid,mob,violence",0.00,cairo
"but the increasingly large mob in cairo learned of this and seized another train racing to catch up with the sheriff and james sheriff davis attempt to save james from the mob proved futile when the mob intercepted davis and his prisoner the mob returned james to cairo and took him to the intersection of commercial avenue and eighth street approximately  people had gathered for a spectacle lynching as the leaders attempted to hang james from large steel arches that spanned the intersection the rope broke and james survived the hanging but members of the armed mob shot him more than  times killing him the mob dragged james body to the scene of pellys murder his head was cut from his body and displayed on a pole that was stuck into the ground and his body was burned
",increasingly large mob cairo learned seized train racing catch sheriff james sheriff davis attempt save james mob proved futile mob intercepted davis prisoner mob returned james cairo took intersection commercial avenue eighth street approximately people gathered spectacle lynching leaders attempted hang james large steel arches spanned intersection rope broke james survived hanging members armed mob shot times killing mob dragged james body scene pellys murder head cut body displayed pole stuck ground body burned,8.26,"increasingly,large,mob,cairo,learned,seized,train,racing,catch,sheriff,james,sheriff,davis,attempt,save,james,mob,proved,futile,mob,intercepted,davis,prisoner,mob,returned,james,cairo,took,intersection,commercial,avenue,eighth,street,approximately,people,gathered,spectacle,lynching,leaders,attempted,hang,james,large,steel,arches,spanned,intersection,rope,broke,james,survived,hanging,members,armed,mob,shot,times,killing,mob,dragged,james,body,scene,pellys,murder,head,cut,body,displayed,pole,stuck,ground,body,burned",0.00,cairo
"the mob continued to search for alexander also threatening the mayor and chief of police who were guarded in their homes by more police against the mob governor charles s deneen of illinois dispatched  companies of militia to cairo to suppress the violence by the time the mob discovered the next morning that alexander was held at the jail the soldiers had arrived and prevented further violence
",mob continued search alexander threatening mayor chief police guarded homes police mob governor charles deneen illinois dispatched companies militia cairo suppress violence time mob discovered morning alexander held jail soldiers arrived prevented violence,8.56,"mob,continued,search,alexander,threatening,mayor,chief,police,guarded,homes,police,mob,governor,charles,deneen,illinois,dispatched,companies,militia,cairo,suppress,violence,time,mob,discovered,morning,alexander,held,jail,soldiers,arrived,prevented,violence",0.00,cairo
"the slow economic decline of cairo can be traced to local and regional changes back to the early th century in  the illinois central railroad bridge was completed over the ohio river which brought about a decline in ferry business the immediate economic impact was not severe as the railroad traffic still was directed through cairo and automobile and truck traffic increased in the early th century
",slow economic decline cairo traced local regional changes early th century illinois central railroad bridge completed ohio river brought decline ferry business immediate economic impact severe railroad traffic directed cairo automobile truck traffic increased early th century,7.50,"slow,economic,decline,cairo,traced,local,regional,changes,early,th,century,illinois,central,railroad,bridge,completed,ohio,river,brought,decline,ferry,business,immediate,economic,impact,severe,railroad,traffic,directed,cairo,automobile,truck,traffic,increased,early,th,century",0.00,cairo
"in  a second bridge was constructed across the mississippi river at thebes illinois the effects of the second bridge were more severe as rail traffic through cairo was now reduced and railroad ferry operations  were no longer necessary as the steamboat industry was replaced with barges river traffic had less reason to stop in cairo
",second bridge constructed mississippi river thebes illinois effects second bridge severe rail traffic cairo reduced railroad ferry operations longer necessary steamboat industry replaced barges river traffic reason stop cairo,7.78,"second,bridge,constructed,mississippi,river,thebes,illinois,effects,second,bridge,severe,rail,traffic,cairo,reduced,railroad,ferry,operations,longer,necessary,steamboat,industry,replaced,barges,river,traffic,reason,stop,cairo",0.00,cairo
"in  the cairo mississippi river bridge was completed linking missouri with illinois to the south of cairo in  the cairo ohio river bridge was completed completion of the two bridges ended the ferry industry in cairo putting many people out of work as the town was bypassed by two bridges to the south it also lost the benefit of motorist travel and trade between the states motorists cross the southern tip of illinois between missouri and kentucky completely bypassing the city of cairo while the city was protected by its levees from destruction when the ohio river rose to record heights during the  flood the citys economic decline continued
",cairo mississippi river bridge completed linking missouri illinois south cairo cairo ohio river bridge completed completion bridges ended ferry industry cairo putting people work town bypassed bridges south lost benefit motorist travel trade states motorists cross southern tip illinois missouri kentucky completely bypassing city cairo city protected levees destruction ohio river rose record heights flood citys economic decline continued,7.74,"cairo,mississippi,river,bridge,completed,linking,missouri,illinois,south,cairo,cairo,ohio,river,bridge,completed,completion,bridges,ended,ferry,industry,cairo,putting,people,work,town,bypassed,bridges,south,lost,benefit,motorist,travel,trade,states,motorists,cross,southern,tip,illinois,missouri,kentucky,completely,bypassing,city,cairo,city,protected,levees,destruction,ohio,river,rose,record,heights,flood,citys,economic,decline,continued",0.00,cairo
"between the s and s the population in cairo remained fairly steady however many jobs were gone as the shipping railroad and ferry industries left the city population decline began as workers moved to other cities
",population cairo remained fairly steady jobs gone shipping railroad ferry industries left city population decline began workers moved cities,7.98,"population,cairo,remained,fairly,steady,jobs,gone,shipping,railroad,ferry,industries,left,city,population,decline,began,workers,moved,cities",0.00,cairo
"racial tensions rose in the late s as african americans sought implementation of gains under new federal civil rights laws passed as a result of the civil rights movement the police fire department and most city jobs were still overwhelmingly dominated by whites african americans were allegedly harassed by the police and unjustly targeted on july   robert hunt a  year old black soldier home on leave was allegedly found hanged in the cairo police station police reported that hunt had hanged himself with his t shirt but many members of the black community of cairo accused the police of murder there had been an alleged history of police discrimination and violence against black residents of the city
",racial tensions rose late african americans sought implementation gains new federal civil rights laws passed result civil rights movement police fire department city jobs overwhelmingly dominated whites african americans allegedly harassed police unjustly targeted july robert hunt year old black soldier home leave allegedly found hanged cairo police station police reported hunt hanged shirt members black community cairo accused police murder alleged history police discrimination violence black residents city,6.80,"racial,tensions,rose,late,african,americans,sought,implementation,gains,new,federal,civil,rights,laws,passed,result,civil,rights,movement,police,fire,department,city,jobs,overwhelmingly,dominated,whites,african,americans,allegedly,harassed,police,unjustly,targeted,july,robert,hunt,year,old,black,soldier,home,leave,allegedly,found,hanged,cairo,police,station,police,reported,hunt,hanged,shirt,members,black,community,cairo,accused,police,murder,alleged,history,police,discrimination,violence,black,residents,city",0.00,cairo
"the death of robert hunt sparked aggressive protests in cairos black community on july   a large portion of the black population in cairo began rioting the black rioting that erupted in  was not confined to cairo it was part of a larger pattern of more than  racially motivated riots that broke out in major cities in the united states in the summer of  during the night of rioting on july  three stores and a warehouse in cairo were burned to the ground and windows were broken out of numerous other buildings the national guard unit at cairo was activated to respond to the violence
",death robert hunt sparked aggressive protests cairos black community july large portion black population cairo began rioting black rioting erupted confined cairo larger pattern racially motivated riots broke major cities united states summer night rioting july stores warehouse cairo burned ground windows broken numerous buildings national guard unit cairo activated respond violence,8.89,"death,robert,hunt,sparked,aggressive,protests,cairos,black,community,july,large,portion,black,population,cairo,began,rioting,black,rioting,erupted,confined,cairo,larger,pattern,racially,motivated,riots,broke,major,cities,united,states,summer,night,rioting,july,stores,warehouse,cairo,burned,ground,windows,broken,numerous,buildings,national,guard,unit,cairo,activated,respond,violence",0.00,cairo
"on july   one of the leaders of the violence in cairo warned white city officials cairo will look like rome burning down if city leaders did not meet the demands of the black groups in cairo by sunday july   the spokesman represented approximately one hundred black residents of the pyramid court housing project they demanded new job opportunities organized recreation programs for their children and an end to police brutality cairo mayor lee stenzel and other city leaders met with federal and state representatives to ensure that a plan was developed to satisfy the demands by the deadline in an effort to head off any additional rioting
",july leaders violence cairo warned white city officials cairo look like rome burning city leaders meet demands black groups cairo sunday july spokesman represented approximately black residents pyramid court housing project demanded new job opportunities organized recreation programs children end police brutality cairo mayor lee stenzel city leaders met federal state representatives ensure plan developed satisfy demands deadline effort head additional rioting,7.01,"july,leaders,violence,cairo,warned,white,city,officials,cairo,look,like,rome,burning,city,leaders,meet,demands,black,groups,cairo,sunday,july,spokesman,represented,approximately,black,residents,pyramid,court,housing,project,demanded,new,job,opportunities,organized,recreation,programs,children,end,police,brutality,cairo,mayor,lee,stenzel,city,leaders,met,federal,state,representatives,ensure,plan,developed,satisfy,demands,deadline,effort,head,additional,rioting",0.00,cairo
"in response to the rioting the white community in cairo formed a citizens protection group that was deputized by the sheriff the protection group became known as the white hats because many of its  members began wearing white construction hats to show their membership while patrolling the streets to maintain order in the following two years accusations of white hat bullying incidents in the black community began to increase in early  a few activists of the civil rights struggle formed the cairo united front a civil rights organization to bringing together the local naacp a cooperative association and a couple of black street gangs the cairo united front was formed to organize the efforts of the black population in cairo to counter the white hats the united front formally accused the white hats of intimidating the black community and presented a list of seven demands to the city of cairo the seven demands included appointment of a black police chief appointment of a black assistant fire chief and an equal black white ratio in all city jobs
",response rioting white community cairo formed citizens protection group deputized sheriff protection group known white hats members began wearing white construction hats membership patrolling streets maintain order following years accusations white hat bullying incidents black community began increase early activists civil rights struggle formed cairo united civil rights organization bringing local naacp cooperative association couple black street gangs cairo united formed organize efforts black population cairo counter white hats united formally accused white hats intimidating black community presented list seven demands city cairo seven demands included appointment black police chief appointment black assistant fire chief equal black white ratio city jobs,7.20,"response,rioting,white,community,cairo,formed,citizens,protection,group,deputized,sheriff,protection,group,known,white,hats,members,began,wearing,white,construction,hats,membership,patrolling,streets,maintain,order,following,years,accusations,white,hat,bullying,incidents,black,community,began,increase,early,activists,civil,rights,struggle,formed,cairo,united,civil,rights,organization,bringing,local,naacp,cooperative,association,couple,black,street,gangs,cairo,united,formed,organize,efforts,black,population,cairo,counter,white,hats,united,formally,accused,white,hats,intimidating,black,community,presented,list,seven,demands,city,cairo,seven,demands,included,appointment,black,police,chief,appointment,black,assistant,fire,chief,equal,black,white,ratio,city,jobs",0.00,cairo
"racial violence in cairo reached a peak during summer  as the cairo united front began leading protests and demonstrations to end segregation and draw attention to its seven demands the protests led to a rash of violence that was stopped only when illinois governor richard ogilvie deployed national guardsmen to restore the peace in summer  the cairo united front also began what became a decade long boycott of white owned businesses which had generally not hired blacks as clerks or staff the boycott encompassed virtually all the businesses in the town
",racial violence cairo reached peak summer cairo united began leading protests demonstrations end segregation draw attention seven demands protests led rash violence stopped illinois governor richard ogilvie deployed national guardsmen restore peace summer cairo united began decade long boycott white owned businesses generally hired blacks clerks staff boycott encompassed virtually businesses town,7.00,"racial,violence,cairo,reached,peak,summer,cairo,united,began,leading,protests,demonstrations,end,segregation,draw,attention,seven,demands,protests,led,rash,violence,stopped,illinois,governor,richard,ogilvie,deployed,national,guardsmen,restore,peace,summer,cairo,united,began,decade,long,boycott,white,owned,businesses,generally,hired,blacks,clerks,staff,boycott,encompassed,virtually,businesses,town",0.00,cairo
"in december  violence escalated again and several businesses were burned on saturday december  early that morning residents of the pyramid courts housing project opened fire on three firemen and the chief of police while they were responding to one of the intense fires during the shootout the chief of police and one of the firemen were shot by a high powered rifle thirteen people were eventually arrested during the conflict the cairo chief of police resigned the next month stating that cairo lacked both the legal and physical means to deal with the guerrilla warfare tactics that had left the town in a state of turmoil for over two years
",december violence escalated businesses burned saturday december early morning residents pyramid courts housing project opened fire firemen chief police responding intense fires shootout chief police firemen shot high powered rifle thirteen people eventually arrested conflict cairo chief police resigned month stating cairo lacked legal physical means deal guerrilla warfare tactics left town state turmoil years,8.53,"december,violence,escalated,businesses,burned,saturday,december,early,morning,residents,pyramid,courts,housing,project,opened,fire,firemen,chief,police,responding,intense,fires,shootout,chief,police,firemen,shot,high,powered,rifle,thirteen,people,eventually,arrested,conflict,cairo,chief,police,resigned,month,stating,cairo,lacked,legal,physical,means,deal,guerrilla,warfare,tactics,left,town,state,turmoil,years",0.00,cairo
"in  the interstate  bridge across the mississippi river was opened the interstate largely bypassed cairo crippling the remaining hospitality industry in the city cairos hospital closed in december  due to high debt and a dwindling number of patients
",interstate bridge mississippi river opened interstate largely bypassed cairo crippling remaining hospitality industry city cairos hospital closed december high debt dwindling number patients,6.00,"interstate,bridge,mississippi,river,opened,interstate,largely,bypassed,cairo,crippling,remaining,hospitality,industry,city,cairos,hospital,closed,december,high,debt,dwindling,number,patients",0.00,cairo
"with the decline in river trade as has been the case in many other cities on the mississippi cairo has suffered a marked decline in its economy and population its highest population was  in  in  it had  residents about an  loss of population from its peak a century earlier the city has decreased in population for eight consecutive us census reports from  to 
",decline river trade case cities mississippi cairo suffered marked decline economy population highest population residents loss population peak century earlier city decreased population consecutive census reports,10.25,"decline,river,trade,case,cities,mississippi,cairo,suffered,marked,decline,economy,population,highest,population,residents,loss,population,peak,century,earlier,city,decreased,population,consecutive,census,reports",0.00,cairo
"a community clinic offers medical and dental care and several mental health services local media include the cairo citizen weekly newspaper
",community clinic offers medical dental care mental health services local media include cairo citizen weekly newspaper,3.57,"community,clinic,offers,medical,dental,care,mental,health,services,local,media,include,cairo,citizen,weekly,newspaper",0.00,cairo
"cairo is located at the confluence of the ohio river with the mississippi near mounds illinois the elevation above sea level is  feet  the lowest point in the state of illinois is located in cairo at the mississippi river
",cairo located confluence ohio river mississippi near mounds illinois elevation sea level feet lowest point state illinois located cairo mississippi river,8.11,"cairo,located,confluence,ohio,river,mississippi,near,mounds,illinois,elevation,sea,level,feet,lowest,point,state,illinois,located,cairo,mississippi,river",0.00,cairo
"according to the  census gazetteer files cairo has a total area of  square miles  of which  square miles   is land and  square miles   is water
",according census gazetteer files cairo total area square miles square miles land square miles water,6.94,"according,census,gazetteer,files,cairo,total,area,square,miles,square,miles,land,square,miles,water",0.00,cairo
"the city of cairo has a humid subtropical climate  and has many characteristics of a city in the upland south  summers are warm and humid with a daily average in july of  f  and temperatures reaching  f  on an average of  days annually winters are generally cool with mild periods though extended stretches of cold can occur cairos winter is typically mild by illinois standards as the january daily average is  f  precipitation is spread relatively uniformly throughout the year on average cairos low elevation and proximity to the mississippi and ohio rivers prevent strong winter lows and plunging temperatures however during the summer months those similar features retain heat and humidity creating muggy conditions
",city cairo humid subtropical climate characteristics city upland south summers warm humid daily average july f temperatures reaching f average days annually winters generally cool mild periods extended stretches cold occur cairos winter typically mild illinois standards january daily average f precipitation spread relatively uniformly year average cairos low elevation proximity mississippi ohio rivers prevent strong winter lows plunging temperatures summer months similar features retain heat humidity creating muggy conditions,6.24,"city,cairo,humid,subtropical,climate,characteristics,city,upland,south,summers,warm,humid,daily,average,july,f,temperatures,reaching,f,average,days,annually,winters,generally,cool,mild,periods,extended,stretches,cold,occur,cairos,winter,typically,mild,illinois,standards,january,daily,average,f,precipitation,spread,relatively,uniformly,year,average,cairos,low,elevation,proximity,mississippi,ohio,rivers,prevent,strong,winter,lows,plunging,temperatures,summer,months,similar,features,retain,heat,humidity,creating,muggy,conditions",0.00,cairo
